seat_name,division,district,total_voters,male_voters,female_voters,hijra_voters,total_votes,top_three_candidates,top_three,bnp_votes,bnp_ratio,jamaat_votes,jamaat_ratio,democracy_platform_votes,democracy_platform_ratio,eleven_party_alliance_votes,eleven_party_alliance_ratio,bnp_alliance_votes,bnp_alliance_ratio,bnp_vs_eleven_party_alliance_votes,bnp_vs_eleven_party_alliance_ratio,Amar Bangladesh Party (AB),Bangladesh Congress,Bangladesh Development Party (BDP),Bangladesh Islami Front (BIF),Bangladesh Jamaat-e-Islami (Jamaat),Bangladesh Jatiya Party (BJP),Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad),Bangladesh Khelafat Andolon (BKA),Bangladesh Khelafat Majlish (BKM),Bangladesh Liberal Democratic Party (LDP),Bangladesh Muslim League (BML),Bangladesh Nationalist Front (BNF),Bangladesh Nationalist Party (BNP),Bangladesh Republican Party (BRP),Bangladesh Samajtantrik Dal (Basad),Bangladesh Sangskritik Muktijote (BSM),Communist Party of Bangladesh (CPB),Ganosanhati Andolan (GSA),Gono Odhikar Parishad (GOP),Independent Candidate (Independent),Insaniyat Biplob Bangladesh (IBB),Islami Andolan Bangladesh (IAB),Islamic Front Bangladesh (IFB),Jamiat Ulema-e-Islam Bangladesh (JUIB),Janotar Dol,Jatiya Party (JaPa),Jatiya Party (Manju) (JP–Manju),Khelafat Majlis,National Citizen Party (NCP),Revolutionary Workers Party of Bangladesh (RWPB)
Kushtia 4,Khulna,Kushtia,424417.0,213504.0,210908.0,5.0,287804.0,"Md. Afjal Hossain (Bangladesh Jamaat-e-Islami (Jamaat)) 51.5%, Syed Mehdi Ahmed Roomy (Bangladesh Nationalist Party (BNP)) 48.5%","Bangladesh Jamaat-e-Islami (Jamaat) (51.5%), Bangladesh Nationalist Party (BNP) (48.5%)",139603.0,0.48506275103890145,148201.0,0.5149372489610985,0.0,0.0,148201.0,0.5149372489610985,139603.0,0.48506275103890145,0.0,0.0,-,-,-,-,148201.0,-,-,-,-,-,-,-,139603.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lakshmipur 1,Chattogram,Lakshmipur,281302.0,144658.0,136644.0,-,146076.0,"Md. Shahadat Hossain (Bangladesh Nationalist Party (BNP)) 59.4%, Md. Mahbub Alam (National Citizen Party (NCP)) 40.6%","Bangladesh Nationalist Party (BNP) (59.4%), National Citizen Party (NCP) (40.6%)",86811.0,0.5942865357758975,0.0,0.0,0.0,0.0,59265.0,0.40571346422410254,86811.0,0.5942865357758975,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,86811.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59265.0,-
Lakshmipur 2,Chattogram,Lakshmipur,493970.0,254407.0,239558.0,5.0,280019.0,"Md. Abul Khair Bhuiyan (Bangladesh Nationalist Party (BNP)) 52.3%, S. U. M. Ruhul Amin Bhuiyan (Bangladesh Jamaat-e-Islami (Jamaat)) 47.7%","Bangladesh Nationalist Party (BNP) (52.3%), Bangladesh Jamaat-e-Islami (Jamaat) (47.7%)",146321.0,0.5225395419596527,133698.0,0.47746045804034726,0.0,0.0,133698.0,0.47746045804034726,146321.0,0.5225395419596527,0.0,0.0,-,-,-,-,133698.0,-,-,-,-,-,-,-,146321.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lakshmipur 3,Chattogram,Lakshmipur,444472.0,229709.0,214758.0,5.0,258414.0,"Md. Shahiduddin Chowdhury Annie (Bangladesh Nationalist Party (BNP)) 52.5%, Md. Rezaul Karim (Bangladesh Jamaat-e-Islami (Jamaat)) 47.5%","Bangladesh Nationalist Party (BNP) (52.5%), Bangladesh Jamaat-e-Islami (Jamaat) (47.5%)",135612.0,0.5247858088184076,122802.0,0.4752141911815923,0.0,0.0,122802.0,0.4752141911815923,135612.0,0.5247858088184076,0.0,0.0,-,-,-,-,122802.0,-,-,-,-,-,-,-,135612.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lakshmipur 4,Chattogram,Lakshmipur,418160.0,218483.0,199676.0,1.0,188955.0,"A. B. M. Ashraf Uddin (Bangladesh Nationalist Party (BNP)) 61.0%, Md. Ashrafur Rahman Hafizullah (Bangladesh Jamaat-e-Islami (Jamaat)) 39.0%","Bangladesh Nationalist Party (BNP) (61.0%), Bangladesh Jamaat-e-Islami (Jamaat) (39.0%)",115199.0,0.6096636765367416,73756.0,0.39033632346325847,0.0,0.0,73756.0,0.39033632346325847,115199.0,0.6096636765367416,0.0,0.0,-,-,-,-,73756.0,-,-,-,-,-,-,-,115199.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lalmonirhat 1,Rangpur,Lalmonirhat,403561.0,202707.0,200852.0,2.0,268258.0,"Md. Hasan Rajib Prodhan (Bangladesh Nationalist Party (BNP)) 51.7%, Md. Anwarul Islam Raju (Bangladesh Jamaat-e-Islami (Jamaat)) 48.3%","Bangladesh Nationalist Party (BNP) (51.7%), Bangladesh Jamaat-e-Islami (Jamaat) (48.3%)",138686.0,0.5169873778228422,129572.0,0.4830126221771578,0.0,0.0,129572.0,0.4830126221771578,138686.0,0.5169873778228422,0.0,0.0,-,-,-,-,129572.0,-,-,-,-,-,-,-,138686.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lalmonirhat 2,Rangpur,Lalmonirhat,432964.0,217200.0,215761.0,3.0,241198.0,"Md. Rokon Uddin Babul (Bangladesh Nationalist Party (BNP)) 51.4%, Md. Firoz Haider (Bangladesh Jamaat-e-Islami (Jamaat)) 48.6%","Bangladesh Nationalist Party (BNP) (51.4%), Bangladesh Jamaat-e-Islami (Jamaat) (48.6%)",123946.0,0.5138765661406811,117252.0,0.4861234338593189,0.0,0.0,117252.0,0.4861234338593189,123946.0,0.5138765661406811,0.0,0.0,-,-,-,-,117252.0,-,-,-,-,-,-,-,123946.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lalmonirhat 3,Rangpur,Lalmonirhat,307970.0,154167.0,153801.0,2.0,195895.0,"Asadul Habib Dulu (Bangladesh Nationalist Party (BNP)) 71.3%, Md. Abu Taher (Bangladesh Jamaat-e-Islami (Jamaat)) 28.7%","Bangladesh Nationalist Party (BNP) (71.3%), Bangladesh Jamaat-e-Islami (Jamaat) (28.7%)",139651.0,0.7128870057939202,56244.0,0.2871129942060798,0.0,0.0,56244.0,0.2871129942060798,139651.0,0.7128870057939202,0.0,0.0,-,-,-,-,56244.0,-,-,-,-,-,-,-,139651.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Madaripur 1,Dhaka,Madaripur,324289.0,169041.0,155246.0,2.0,129433.0,"Sayed Uddin Ahmad Hanzala (Bangladesh Khelafat Majlish (BKM)) 50.1%, Nadira Akhter (Bangladesh Nationalist Party (BNP)) 49.9%","Bangladesh Khelafat Majlish (BKM) (50.1%), Bangladesh Nationalist Party (BNP) (49.9%)",64524.0,0.4985127440451817,0.0,0.0,0.0,0.0,64909.0,0.5014872559548184,64524.0,0.4985127440451817,0.0,0.0,-,-,-,-,-,-,-,-,64909.0,-,-,-,64524.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Madaripur 2,Dhaka,Madaripur,436233.0,223624.0,212601.0,8.0,108220.0,"Md. Jahandar Ali Mia (Bangladesh Nationalist Party (BNP)) 57.1%, Milton Baidya (Independent Candidate (Independent)) 42.9%","Bangladesh Nationalist Party (BNP) (57.1%), Independent Candidate (Independent) (42.9%)",61744.0,0.5705414895583072,0.0,0.0,0.0,0.0,0.0,0.0,61744.0,0.5705414895583072,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,61744.0,-,-,-,-,-,-,46476.0,-,-,-,-,-,-,-,-,-,-
Madaripur 3,Dhaka,Madaripur,387806.0,202645.0,185159.0,2.0,180834.0,"Anisur Rahman (Bangladesh Nationalist Party (BNP)) 53.2%, Md. Rafiqul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 46.8%","Bangladesh Nationalist Party (BNP) (53.2%), Bangladesh Jamaat-e-Islami (Jamaat) (46.8%)",96188.0,0.5319132464027783,84646.0,0.46808675359722174,0.0,0.0,84646.0,0.46808675359722174,96188.0,0.5319132464027783,0.0,0.0,-,-,-,-,84646.0,-,-,-,-,-,-,-,96188.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Magura 1,Khulna,Magura,430775.0,215268.0,215504.0,3.0,292560.0,"Md. Monowar Hossain (Bangladesh Nationalist Party (BNP)) 63.4%, Abdul Matin (Bangladesh Jamaat-e-Islami (Jamaat)) 30.7%, Md. Nazirul Islam (Islami Andolan Bangladesh (IAB)) 4.6%","Bangladesh Nationalist Party (BNP) (63.4%), Bangladesh Jamaat-e-Islami (Jamaat) (30.7%), Islami Andolan Bangladesh (IAB) (4.6%)",185338.0,0.6335042384468144,89691.0,0.30657301066447906,1237.0,0.004228192507519825,89691.0,0.30657301066447906,185630.0,0.6345023243095433,0.0,0.0,-,821.0,-,-,89691.0,-,-,-,-,-,-,-,185338.0,-,1237.0,-,-,-,292.0,-,-,13414.0,-,-,-,1767.0,-,-,-,-
Magura 2,Khulna,Magura,416634.0,211546.0,205085.0,3.0,284084.0,"Nitai Roy Chowdhury (Bangladesh Nationalist Party (BNP)) 52.1%, Md. Mushtarshed Billah (Bangladesh Jamaat-e-Islami (Jamaat)) 41.2%, Mustafa Kamal (Islami Andolan Bangladesh (IAB)) 5.7%","Bangladesh Nationalist Party (BNP) (52.1%), Bangladesh Jamaat-e-Islami (Jamaat) (41.2%), Islami Andolan Bangladesh (IAB) (5.7%)",147896.0,0.5206065811520536,117018.0,0.41191337773334646,0.0,0.0,117018.0,0.41191337773334646,147896.0,0.5206065811520536,0.0,0.0,-,-,-,-,117018.0,-,-,-,-,-,-,-,147896.0,-,-,-,-,-,-,-,-,16223.0,-,-,-,2947.0,-,-,-,-
Manikganj 1,Dhaka,Manikganj,461942.0,231857.0,230081.0,4.0,291497.0,"S. A. Jinnah Kabir (Bangladesh Nationalist Party (BNP)) 47.3%, Md. Tozammel Haque (Independent Candidate (Independent)) 26.7%, Abu Bakr Siddiqui (Bangladesh Jamaat-e-Islami (Jamaat)) 24.5%","Bangladesh Nationalist Party (BNP) (47.3%), Independent Candidate (Independent) (26.7%), Bangladesh Jamaat-e-Islami (Jamaat) (24.5%)",137773.0,0.47263951258503517,71310.0,0.24463373551014247,0.0,0.0,71310.0,0.24463373551014247,138839.0,0.47629649704799704,0.0,0.0,-,-,-,-,71310.0,-,-,-,-,-,-,-,137773.0,-,-,-,-,-,1066.0,77818.0,-,3247.0,-,-,283.0,-,-,-,-,-
Manikganj 2,Dhaka,Manikganj,472622.0,237205.0,235413.0,4.0,268235.0,"Moinul Islam Khan (Bangladesh Nationalist Party (BNP)) 65.5%, Md. Salahuddin (Khelafat Majlis) 30.4%, S. M. Abdul Mannan (Jatiya Party (JaPa)) 2.6%","Bangladesh Nationalist Party (BNP) (65.5%), Khelafat Majlis (30.4%), Jatiya Party (JaPa) (2.6%)",175776.0,0.6553059816951554,0.0,0.0,0.0,0.0,81531.0,0.3039536227561653,175776.0,0.6553059816951554,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,175776.0,-,-,-,-,-,-,-,-,3847.0,-,-,-,7081.0,-,81531.0,-,-
Manikganj 3,Dhaka,Manikganj,400059.0,199398.0,200660.0,1.0,231587.0,"Afroza Khanam (Bangladesh Nationalist Party (BNP)) 72.3%, Md. Saeed Noor (Bangladesh Khelafat Majlish (BKM)) 27.7%","Bangladesh Nationalist Party (BNP) (72.3%), Bangladesh Khelafat Majlish (BKM) (27.7%)",167345.0,0.7226010095558041,0.0,0.0,0.0,0.0,64242.0,0.2773989904441959,167345.0,0.7226010095558041,0.0,0.0,-,-,-,-,-,-,-,-,64242.0,-,-,-,167345.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Meherpur 1,Khulna,Meherpur,316975.0,157890.0,159082.0,3.0,228712.0,"Md. Tajuddin Khan (Bangladesh Jamaat-e-Islami (Jamaat)) 53.9%, Masud Arun (Bangladesh Nationalist Party (BNP)) 46.1%","Bangladesh Jamaat-e-Islami (Jamaat) (53.9%), Bangladesh Nationalist Party (BNP) (46.1%)",105441.0,0.46102084717898495,123271.0,0.538979152821015,0.0,0.0,123271.0,0.538979152821015,105441.0,0.46102084717898495,0.0,0.0,-,-,-,-,123271.0,-,-,-,-,-,-,-,105441.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Meherpur 2,Khulna,Meherpur,270705.0,135087.0,135615.0,3.0,182294.0,"Md. Nazmul Huda (Bangladesh Jamaat-e-Islami (Jamaat)) 52.8%, Md. Amjad Hossain (Bangladesh Nationalist Party (BNP)) 47.2%","Bangladesh Jamaat-e-Islami (Jamaat) (52.8%), Bangladesh Nationalist Party (BNP) (47.2%)",85988.0,0.4716995622456033,96306.0,0.5283004377543967,0.0,0.0,96306.0,0.5283004377543967,85988.0,0.4716995622456033,0.0,0.0,-,-,-,-,96306.0,-,-,-,-,-,-,-,85988.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Moulvibazar 1,Sylhet,Moulvibazar,337816.0,172998.0,164816.0,2.0,181295.0,"Nasir Uddin Ahmed (Bangladesh Nationalist Party (BNP)) 54.2%, Md. Aminul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 45.8%","Bangladesh Nationalist Party (BNP) (54.2%), Bangladesh Jamaat-e-Islami (Jamaat) (45.8%)",98282.0,0.5421109241843405,83013.0,0.4578890758156596,0.0,0.0,83013.0,0.4578890758156596,98282.0,0.5421109241843405,0.0,0.0,-,-,-,-,83013.0,-,-,-,-,-,-,-,98282.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Moulvibazar 2,Sylhet,Moulvibazar,303020.0,157128.0,145892.0,-,141839.0,"Md. Shawkatul Islam (Bangladesh Nationalist Party (BNP)) 62.3%, Md. Sayed Ali (Bangladesh Jamaat-e-Islami (Jamaat)) 37.7%","Bangladesh Nationalist Party (BNP) (62.3%), Bangladesh Jamaat-e-Islami (Jamaat) (37.7%)",88381.0,0.6231078899315421,53458.0,0.3768921100684579,0.0,0.0,53458.0,0.3768921100684579,88381.0,0.6231078899315421,0.0,0.0,-,-,-,-,53458.0,-,-,-,-,-,-,-,88381.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Moulvibazar 3,Sylhet,Moulvibazar,486212.0,248109.0,238099.0,4.0,234393.0,"Nasser Rahman (Bangladesh Nationalist Party (BNP)) 66.9%, Md. Abdul Mannan (Bangladesh Jamaat-e-Islami (Jamaat)) 33.1%","Bangladesh Nationalist Party (BNP) (66.9%), Bangladesh Jamaat-e-Islami (Jamaat) (33.1%)",156757.0,0.6687785044775227,77636.0,0.3312214955224772,0.0,0.0,77636.0,0.3312214955224772,156757.0,0.6687785044775227,0.0,0.0,-,-,-,-,77636.0,-,-,-,-,-,-,-,156757.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Moulvibazar 4,Sylhet,Moulvibazar,487892.0,246202.0,241688.0,2.0,218797.0,"Md. Mujibur Rahman Chowdhury (Bangladesh Nationalist Party (BNP)) 77.5%, Sheikh Noor E Alam Hamidi (Bangladesh Khelafat Majlish (BKM)) 22.5%","Bangladesh Nationalist Party (BNP) (77.5%), Bangladesh Khelafat Majlish (BKM) (22.5%)",169608.0,0.7751843032582714,0.0,0.0,0.0,0.0,49189.0,0.22481569674172863,169608.0,0.7751843032582714,0.0,0.0,-,-,-,-,-,-,-,-,49189.0,-,-,-,169608.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Munshiganj 1,Dhaka,Munshiganj,545519.0,280716.0,264802.0,1.0,269130.0,"Md. Abdullah (Bangladesh Nationalist Party (BNP)) 62.3%, Akm Fakhruddin Raji (Bangladesh Jamaat-e-Islami (Jamaat)) 37.7%","Bangladesh Nationalist Party (BNP) (62.3%), Bangladesh Jamaat-e-Islami (Jamaat) (37.7%)",167562.0,0.6226061754542415,101568.0,0.37739382454575854,0.0,0.0,101568.0,0.37739382454575854,167562.0,0.6226061754542415,0.0,0.0,-,-,-,-,101568.0,-,-,-,-,-,-,-,167562.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Munshiganj 2,Dhaka,Munshiganj,378492.0,194720.0,183772.0,-,179727.0,"Abdus Salam Azad (Bangladesh Nationalist Party (BNP)) 67.4%, Majedul Islam (National Citizen Party (NCP)) 32.6%","Bangladesh Nationalist Party (BNP) (67.4%), National Citizen Party (NCP) (32.6%)",121154.0,0.6741001630250324,0.0,0.0,0.0,0.0,58573.0,0.3258998369749676,121154.0,0.6741001630250324,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,121154.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58573.0,-
Munshiganj 3,Dhaka,Munshiganj,509467.0,263075.0,246390.0,2.0,213627.0,"Md. Kamruzzaman (Bangladesh Nationalist Party (BNP)) 58.4%, Md. Mohiuddin (Independent Candidate (Independent)) 41.6%","Bangladesh Nationalist Party (BNP) (58.4%), Independent Candidate (Independent) (41.6%)",124691.0,0.5836855828149063,0.0,0.0,0.0,0.0,0.0,0.0,124691.0,0.5836855828149063,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,124691.0,-,-,-,-,-,-,88936.0,-,-,-,-,-,-,-,-,-,-
Mymensingh 1,Mymensingh,Mymensingh,483712.0,241604.0,242104.0,4.0,210191.0,"Md. Salman Omar (Independent Candidate (Independent)) 51.5%, Syed Imran Saleh (Bangladesh Nationalist Party (BNP)) 48.5%","Independent Candidate (Independent) (51.5%), Bangladesh Nationalist Party (BNP) (48.5%)",101926.0,0.48492085769609544,0.0,0.0,0.0,0.0,0.0,0.0,101926.0,0.48492085769609544,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,101926.0,-,-,-,-,-,-,108265.0,-,-,-,-,-,-,-,-,-,-
Mymensingh 2,Mymensingh,Mymensingh,576167.0,294451.0,281713.0,3.0,264640.0,"Muhammadullah (Bangladesh Khelafat Majlish (BKM)) 55.2%, Motahar Hossain Talukder (Bangladesh Nationalist Party (BNP)) 44.8%","Bangladesh Khelafat Majlish (BKM) (55.2%), Bangladesh Nationalist Party (BNP) (44.8%)",118438.0,0.4475438331318017,0.0,0.0,0.0,0.0,146202.0,0.5524561668681983,118438.0,0.4475438331318017,0.0,0.0,-,-,-,-,-,-,-,-,146202.0,-,-,-,118438.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 3,Mymensingh,Mymensingh,298268.0,150780.0,147487.0,1.0,141315.0,"M. Iqbal Hossain (Bangladesh Nationalist Party (BNP)) 53.3%, Ahmed Tayebur Rahman (Independent Candidate (Independent)) 46.7%","Bangladesh Nationalist Party (BNP) (53.3%), Independent Candidate (Independent) (46.7%)",75320.0,0.5329936666312847,0.0,0.0,0.0,0.0,0.0,0.0,75320.0,0.5329936666312847,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,75320.0,-,-,-,-,-,-,65995.0,-,-,-,-,-,-,-,-,-,-
Mymensingh 4,Mymensingh,Mymensingh,695306.0,345005.0,350291.0,10.0,351548.0,"Md. Abu Wahab Akand Wahid (Bangladesh Nationalist Party (BNP)) 51.1%, Md. Kamrul Ahsan (Bangladesh Jamaat-e-Islami (Jamaat)) 48.9%","Bangladesh Nationalist Party (BNP) (51.1%), Bangladesh Jamaat-e-Islami (Jamaat) (48.9%)",179668.0,0.5110767235199745,171880.0,0.4889232764800255,0.0,0.0,171880.0,0.4889232764800255,179668.0,0.5110767235199745,0.0,0.0,-,-,-,-,171880.0,-,-,-,-,-,-,-,179668.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 5,Mymensingh,Mymensingh,387927.0,194275.0,193650.0,2.0,231122.0,"Md. Zakir Hossain (Bangladesh Nationalist Party (BNP)) 55.8%, Md. Matiur Rahman Akand (Bangladesh Jamaat-e-Islami (Jamaat)) 44.2%","Bangladesh Nationalist Party (BNP) (55.8%), Bangladesh Jamaat-e-Islami (Jamaat) (44.2%)",128896.0,0.5576968008238073,102226.0,0.44230319917619265,0.0,0.0,102226.0,0.44230319917619265,128896.0,0.5576968008238073,0.0,0.0,-,-,-,-,102226.0,-,-,-,-,-,-,-,128896.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 6,Mymensingh,Mymensingh,417927.0,210330.0,207595.0,2.0,130656.0,"Md. Kamrul Hasan (Bangladesh Jamaat-e-Islami (Jamaat)) 59.2%, Akhtar Sultana (Independent Candidate (Independent)) 40.8%","Bangladesh Jamaat-e-Islami (Jamaat) (59.2%), Independent Candidate (Independent) (40.8%)",0.0,0.0,77325.0,0.5918212711241734,0.0,0.0,77325.0,0.5918212711241734,0.0,0.0,0.0,0.0,-,-,-,-,77325.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53331.0,-,-,-,-,-,-,-,-,-,-
Mymensingh 7,Mymensingh,Mymensingh,403249.0,205179.0,198070.0,-,183900.0,"Md. Mahabubur Rahman (Bangladesh Nationalist Party (BNP)) 53.9%, Md. Asaduzzaman (Bangladesh Jamaat-e-Islami (Jamaat)) 46.1%","Bangladesh Nationalist Party (BNP) (53.9%), Bangladesh Jamaat-e-Islami (Jamaat) (46.1%)",99049.0,0.5386025013594344,84851.0,0.4613974986405655,0.0,0.0,84851.0,0.4613974986405655,99049.0,0.5386025013594344,0.0,0.0,-,-,-,-,84851.0,-,-,-,-,-,-,-,99049.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 8,Mymensingh,Mymensingh,348879.0,179437.0,169436.0,6.0,155200.0,"Lutfullahel Majed (Bangladesh Nationalist Party (BNP)) 70.0%, Md. Aurangzeb Belal (Bangladesh Liberal Democratic Party (LDP)) 30.0%","Bangladesh Nationalist Party (BNP) (70.0%), Bangladesh Liberal Democratic Party (LDP) (30.0%)",108685.0,0.7002899484536083,0.0,0.0,0.0,0.0,46515.0,0.29971005154639174,108685.0,0.7002899484536083,0.0,0.0,-,-,-,-,-,-,-,-,-,46515.0,-,-,108685.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 9,Mymensingh,Mymensingh,384641.0,198692.0,185942.0,7.0,156929.0,"Yaser Khan Chowdhury (Bangladesh Nationalist Party (BNP)) 54.6%, Akm Anwarul Islam (Bangladesh Development Party (BDP)) 45.4%","Bangladesh Nationalist Party (BNP) (54.6%), Bangladesh Development Party (BDP) (45.4%)",85761.0,0.5464955489425154,0.0,0.0,0.0,0.0,71168.0,0.4535044510574846,85761.0,0.5464955489425154,0.0,0.0,-,-,71168.0,-,-,-,-,-,-,-,-,-,85761.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 10,Mymensingh,Mymensingh,409364.0,209120.0,200241.0,3.0,142598.0,"Md. Akhtaruzzaman (Bangladesh Nationalist Party (BNP)) 53.0%, Abu Bakr Siddiqur Rahman (Independent Candidate (Independent)) 47.0%","Bangladesh Nationalist Party (BNP) (53.0%), Independent Candidate (Independent) (47.0%)",75585.0,0.5300565225318729,0.0,0.0,0.0,0.0,0.0,0.0,75585.0,0.5300565225318729,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,75585.0,-,-,-,-,-,-,67013.0,-,-,-,-,-,-,-,-,-,-
Mymensingh 11,Mymensingh,Mymensingh,358659.0,178020.0,180636.0,3.0,177246.0,"Fakhr Uddin Ahmed (Bangladesh Nationalist Party (BNP)) 62.8%, Md. Morshed Alam (Independent Candidate (Independent)) 37.2%","Bangladesh Nationalist Party (BNP) (62.8%), Independent Candidate (Independent) (37.2%)",111230.0,0.6275458966633943,0.0,0.0,0.0,0.0,0.0,0.0,111230.0,0.6275458966633943,0.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,111230.0,-,-,-,-,-,-,66016.0,-,-,-,-,-,-,-,-,-,-
Naogaon 1,Rajshahi,Naogaon,474067.0,235379.0,238684.0,4.0,327680.0,"Md. Mostafizur Rahman (Bangladesh Nationalist Party (BNP)) 53.1%, Md. Mahbubul Alam (Bangladesh Jamaat-e-Islami (Jamaat)) 46.9%","Bangladesh Nationalist Party (BNP) (53.1%), Bangladesh Jamaat-e-Islami (Jamaat) (46.9%)",173864.0,0.5305908203125,153816.0,0.4694091796875,0.0,0.0,153816.0,0.4694091796875,173864.0,0.5305908203125,0.0,0.0,-,-,-,-,153816.0,-,-,-,-,-,-,-,173864.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Naogaon 2,Rajshahi,Naogaon,372436.0,185375.0,187059.0,2.0,276059.0,"Md. Enamul Haque (Bangladesh Jamaat-e-Islami (Jamaat)) 51.3%, Md. Shamsuzzoha Khan (Bangladesh Nationalist Party (BNP)) 48.7%","Bangladesh Jamaat-e-Islami (Jamaat) (51.3%), Bangladesh Nationalist Party (BNP) (48.7%)",134533.0,0.4873342292770748,141526.0,0.5126657707229252,0.0,0.0,141526.0,0.5126657707229252,134533.0,0.4873342292770748,0.0,0.0,-,-,-,-,141526.0,-,-,-,-,-,-,-,134533.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Naogaon 3,Rajshahi,Naogaon,440785.0,218988.0,221796.0,1.0,286310.0,"Md. Fazle Huda (Bangladesh Nationalist Party (BNP)) 58.3%, Md. Mahfuzur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 41.7%","Bangladesh Nationalist Party (BNP) (58.3%), Bangladesh Jamaat-e-Islami (Jamaat) (41.7%)",166889.0,0.5828961615032657,119421.0,0.4171038384967343,0.0,0.0,119421.0,0.4171038384967343,166889.0,0.5828961615032657,0.0,0.0,-,-,-,-,119421.0,-,-,-,-,-,-,-,166889.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Naogaon 4,Rajshahi,Naogaon,333862.0,165643.0,168215.0,4.0,231509.0,"Ekramul Bari Tipu (Bangladesh Nationalist Party (BNP)) 57.8%, Md. Abdur Rakib (Bangladesh Jamaat-e-Islami (Jamaat)) 42.2%","Bangladesh Nationalist Party (BNP) (57.8%), Bangladesh Jamaat-e-Islami (Jamaat) (42.2%)",133924.0,0.578482909951665,97585.0,0.42151709004833504,0.0,0.0,97585.0,0.42151709004833504,133924.0,0.578482909951665,0.0,0.0,-,-,-,-,97585.0,-,-,-,-,-,-,-,133924.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Naogaon 5,Rajshahi,Naogaon,363030.0,180031.0,182994.0,5.0,234105.0,"Md. Zahidul Islam Dhulu (Bangladesh Nationalist Party (BNP)) 55.3%, Abu Sadat Md. Sayem (Bangladesh Jamaat-e-Islami (Jamaat)) 44.7%","Bangladesh Nationalist Party (BNP) (55.3%), Bangladesh Jamaat-e-Islami (Jamaat) (44.7%)",129358.0,0.5525640204181884,104747.0,0.4474359795818116,0.0,0.0,104747.0,0.4474359795818116,129358.0,0.5525640204181884,0.0,0.0,-,-,-,-,104747.0,-,-,-,-,-,-,-,129358.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
