seat_id,seat_number,seat_name,division,district,party,candidate,votes
318901,289,Chattogram 12,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Md. Faridul Alam,21706
318901,289,Chattogram 12,Chattogram,Chattogram,Independent Candidate (Independent),Md. Shakhawat Hossain,243
318901,289,Chattogram 12,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),Md. Abu Taleb Helali,929
318901,289,Chattogram 12,Chattogram,Chattogram,Jatiya Party (JaPa),Farid Ahmed Chowdhury,732
318901,289,Chattogram 12,Chattogram,Chattogram,Bangladesh Liberal Democratic Party (LDP),M. Eyakub Ali,118
318901,289,Chattogram 12,Chattogram,Chattogram,Bangladesh Islami Front (BIF),Syed Air Md. Payaru,28999
318901,289,Chattogram 12,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),S. M. Belal Noor,901
318906,290,Chattogram 13,Chattogram,Chattogram,Gono Odhikar Parishad (GOP),Md. Mujibur Rahman Chong,168
318906,290,Chattogram 13,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),Md. Rezaul Mustafa,191
318906,290,Chattogram 13,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Sarwar Jamal Nizam,126192
318906,290,Chattogram 13,Chattogram,Chattogram,Jatiya Party (JaPa),Abdur Rob Chowdhury,440
318906,290,Chattogram 13,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Mahmudul Hasan,35030
318906,290,Chattogram 13,Chattogram,Chattogram,Bangladesh Islami Front (BIF),S. M. Shahjahan,51450
318906,290,Chattogram 13,Chattogram,Chattogram,Nationalist Democratic Movement (NDM),Md. Emran,204
318911,291,Chattogram 14,Chattogram,Chattogram,Bangladesh Liberal Democratic Party (LDP),Omar Farooq,75467
318911,291,Chattogram 14,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Alhaj Jasim Uddin Ahmed,76493
318911,291,Chattogram 14,Chattogram,Chattogram,Independent Candidate (Independent),Shafiqul Islam Rahi,1165
318911,291,Chattogram 14,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Md. Abdul Hamid,1539
318911,291,Chattogram 14,Chattogram,Chattogram,Independent Candidate (Independent),Md. Mizanul Haque Chowdhury,3630
318911,291,Chattogram 14,Chattogram,Chattogram,Bangladesh Islami Front (BIF),Md. Solaiman,22992
318911,291,Chattogram 14,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),H. M. Elias,149
318911,291,Chattogram 14,Chattogram,Chattogram,Jatiya Party (JaPa),Md. Badshah Mia,293
318916,292,Chattogram 15,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Nazmul Mustafa Amin,130661
318916,292,Chattogram 15,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Shariful Alam Chowdhury,2909
318916,292,Chattogram 15,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Shahjahan Chowdhury,181238
318921,293,Chattogram 16,Chattogram,Chattogram,Islamic Front Bangladesh (IFB),Abdul Malek,844
318921,293,Chattogram 16,Chattogram,Chattogram,Independent Candidate (Independent),Md. Leaquat Ali,55492
318921,293,Chattogram 16,Chattogram,Chattogram,Bangladesh Muslim League (BML),Ehsanul Haq,105
318921,293,Chattogram 16,Chattogram,Chattogram,Gono Odhikar Parishad (GOP),Md. Ariful Haque,243
318921,293,Chattogram 16,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Mishkatul Islam Chowdhury,83105
318921,293,Chattogram 16,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Hafez Ruhullah,4054
318921,293,Chattogram 16,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Md. Zahirul Islam,93167
319046,294,Cox's Bazar 1,Chattogram,Cox's Bazar,Bangladesh Nationalist Party (BNP),Salahuddin Ahmed,222019
319046,294,Cox's Bazar 1,Chattogram,Cox's Bazar,Bangladesh Jamaat-e-Islami (Jamaat),Abdullah Al Farukh,129728
319046,294,Cox's Bazar 1,Chattogram,Cox's Bazar,Islami Andolan Bangladesh (IAB),Sarwar Alam Kutubi,4528
319051,295,Cox's Bazar 2,Chattogram,Cox's Bazar,Bangladesh Nationalist Party (BNP),Alamgir Md. Mahfuz Ullah Farid,125543
319051,295,Cox's Bazar 2,Chattogram,Cox's Bazar,Bangladesh Jamaat-e-Islami (Jamaat),Ahm Hamidur Rahman Azad,91889
319051,295,Cox's Bazar 2,Chattogram,Cox's Bazar,Jatiya Party (JaPa),Mahmudul Karim,757
319051,295,Cox's Bazar 2,Chattogram,Cox's Bazar,Islami Andolan Bangladesh (IAB),Ziaul Haque,8799
319051,295,Cox's Bazar 2,Chattogram,Cox's Bazar,Gono Odhikar Parishad (GOP),S. M. Roknuzzaman Khan,197
319056,296,Cox's Bazar 3,Chattogram,Cox's Bazar,Bangladesh Nationalist Party (BNP),Lutfur Rahman,182096
319056,296,Cox's Bazar 3,Chattogram,Cox's Bazar,Bangladesh Jamaat-e-Islami (Jamaat),Shahidul Alam,161827
319056,296,Cox's Bazar 3,Chattogram,Cox's Bazar,Islami Andolan Bangladesh (IAB),Amirul Islam,5149
319056,296,Cox's Bazar 3,Chattogram,Cox's Bazar,Bangladesh Labour Party,Jagadish Barua,602
319056,296,Cox's Bazar 3,Chattogram,Cox's Bazar,Amjanatar Dol,Nurul Abshar,367
319056,296,Cox's Bazar 3,Chattogram,Cox's Bazar,Independent Candidate (Independent),Md. Elias Mia,947
319061,297,Cox's Bazar 4,Chattogram,Cox's Bazar,Bangladesh Nationalist Party (BNP),Shahjahan Chowdhury,123582
319061,297,Cox's Bazar 4,Chattogram,Cox's Bazar,Bangladesh Jamaat-e-Islami (Jamaat),Nur Ahmed Anwari,122033
319061,297,Cox's Bazar 4,Chattogram,Cox's Bazar,Islami Andolan Bangladesh (IAB),Nurul Haque,4338
319061,297,Cox's Bazar 4,Chattogram,Cox's Bazar,Nationalist Democratic Movement (NDM),Saifuddin Khaled,379
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Bangladesh Nationalist Party (BNP),Abdul Wadud Bhuiyan,151040
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Bangladesh Jamaat-e-Islami (Jamaat),Md. Yeakub Ali,58545
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Islami Andolan Bangladesh (IAB),Md. Kawsar,3089
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Jatiya Party (JaPa),Mithila Roaza,1024
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Independent Candidate (Independent),Jiruna Tripura,934
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Bangladesh Minority Janata Party (BMJP),Ushyapru Marma,1030
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Independent Candidate (Independent),Dharma Jyoti Chakma,68315
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Insaniyat Biplob Bangladesh (IBB),Md. Noor Islam,683
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Bangladesh Muslim League (BML),Md. Mustafa,184
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Gono Odhikar Parishad (GOP),Dinmaya Royaja,755
319481,298,Khagrachhari 1,Chattogram,Khagrachhari,Independent Candidate (Independent),Samiran Dewan,447910
320196,299,Rangamati 1,Chattogram,Rangamati,Bangladesh Nationalist Party (BNP),Dipen Dewan,201544
320196,299,Rangamati 1,Chattogram,Rangamati,Islami Andolan Bangladesh (IAB),Md. Jasim Uddin,3672
320196,299,Rangamati 1,Chattogram,Rangamati,Bangladesh Khelafat Majlish (BKM),Md. Abu Baqar Siddiqui,22715
320196,299,Rangamati 1,Chattogram,Rangamati,Jatiya Party (JaPa),Ashok Talukdar,2974
320196,299,Rangamati 1,Chattogram,Rangamati,Revolutionary Workers Party of Bangladesh (RWPB),Jui Chakma,1071
320196,299,Rangamati 1,Chattogram,Rangamati,Gono Odhikar Parishad (GOP),Md. Abul Bashar,449
320196,299,Rangamati 1,Chattogram,Rangamati,Independent Candidate (Independent),Pahel Chakma,31222
318676,300,Bandarban 1,Chattogram,Bandarban,Bangladesh Nationalist Party (BNP),Saching Prue,141455
318676,300,Bandarban 1,Chattogram,Bandarban,National Citizen Party (NCP),Abu Sayed Md. Suja Uddin,26162
318676,300,Bandarban 1,Chattogram,Bandarban,Islami Andolan Bangladesh (IAB),Md. Abul Kalam Azad,4718
318676,300,Bandarban 1,Chattogram,Bandarban,Jatiya Party (JaPa),Abu Zafar Md. Wali Ullah,2435
318836,260,Chandpur 1,Chattogram,Chandpur,Jatiya Party (JaPa),Habib Khan,652
318836,260,Chandpur 1,Chattogram,Chandpur,Bangladesh Jamaat-e-Islami (Jamaat),Abu Nasr Md. Maqbul Ahmed,70368
318836,260,Chandpur 1,Chattogram,Chandpur,Gono Odhikar Parishad (GOP),Md. Enayet Hossain,217
318836,260,Chandpur 1,Chattogram,Chandpur,Gono Forum (GF),Md. Azad Hossain,329
318836,260,Chandpur 1,Chattogram,Chandpur,Bangladesh Islami Front (BIF),Md. Nasir Uddin,4371
318836,260,Chandpur 1,Chattogram,Chandpur,Bangladesh Nationalist Party (BNP),Anm Ehsanul Haque Milon,133032
318841,261,Chandpur 2,Chattogram,Chandpur,Bangladesh Republican Party (BRP),Md. Faizunnur,509
318841,261,Chandpur 2,Chattogram,Chandpur,Islami Andolan Bangladesh (IAB),Mansur,12307
318841,261,Chandpur 2,Chattogram,Chandpur,Jatiya Party (JaPa),Md. Emran Hossain Mia,1328
318841,261,Chandpur 2,Chattogram,Chandpur,Bangladesh Labour Party,Nasima Naznin Sarkar,283
318841,261,Chandpur 2,Chattogram,Chandpur,Bangladesh Nationalist Party (BNP),Md. Jalal Uddin,172506
318841,261,Chandpur 2,Chattogram,Chandpur,Bangladesh Liberal Democratic Party (LDP),Md. Billal Hossain,57473
318841,261,Chandpur 2,Chattogram,Chandpur,Nagorik Oikya (NO),Md. Enamul Haque,143
318841,261,Chandpur 2,Chattogram,Chandpur,Gono Odhikar Parishad (GOP),Md. Golap Hossain,315
319021,254,Cumilla 6,Chattogram,Cumilla,Jatiya Samajtantrik Dal (JSD),Obaidul Kabir Mohan,453
319021,254,Cumilla 6,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Md. Harunur Rashid,2476
319021,254,Cumilla 6,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Kazi Deen Md.,119851
319021,254,Cumilla 6,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Md. Monirul Haque Chowdhury,201706
319021,254,Cumilla 6,Chattogram,Cumilla,Bangladesh Sangskritik Muktijote (BSM),Md. Amir Hossain Farayezi,153
319021,254,Cumilla 6,Chattogram,Cumilla,Bangladesh Samajtantrik Dal (Basad),Kamrunnahar Shathi,515
319021,254,Cumilla 6,Chattogram,Cumilla,Bangladesh Islami Front (BIF),Md. Masum Bilya Miaji,4648
319021,254,Cumilla 6,Chattogram,Cumilla,Gono Odhikar Parishad (GOP),Mubarak Hossain,215
319021,254,Cumilla 6,Chattogram,Cumilla,Bangladesh Muslim League (BML),Md. Yeasin,1597
319026,255,Cumilla 7,Chattogram,Cumilla,Bangladesh Khelafat Majlish (BKM),Sulaiman Khan,26319
319026,255,Cumilla 7,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Ehteshamul Haque,14277
319026,255,Cumilla 7,Chattogram,Cumilla,Bangladesh Sangskritik Muktijote (BSM),Sajal Kumar Kar,261
319026,255,Cumilla 7,Chattogram,Cumilla,Independent Candidate (Independent),Atiqul Alam,91690
319026,255,Cumilla 7,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Redwan Ahmed,48509
319031,256,Cumilla 8,Chattogram,Cumilla,Bangladesh Republican Party (BRP),Md. Mofiz Uddin Ahmed,161
319031,256,Cumilla 8,Chattogram,Cumilla,Bangladesh Supreme Party (BSP),Md. Golam Morshed,3224
319031,256,Cumilla 8,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Md. Shafiqul Alam Helal,45091
319031,256,Cumilla 8,Chattogram,Cumilla,Bangladesh Samajtantrik Dal (Basad),Md. Ali Ashraf,160
319031,256,Cumilla 8,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Zakaria Taher,169178
319031,256,Cumilla 8,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Md. Golam Sadek,2276
319031,256,Cumilla 8,Chattogram,Cumilla,Islami Oikya Jote (IOJ),Abdul Kader,279
319036,257,Cumilla 9,Chattogram,Cumilla,Independent Candidate (Independent),Md. Abul Kashem,335
319036,257,Cumilla 9,Chattogram,Cumilla,Independent Candidate (Independent),Samira Azim,476
319036,257,Cumilla 9,Chattogram,Cumilla,Islamic Front Bangladesh (IFB),Md. Abu Bakr Siddiqui,3919
319036,257,Cumilla 9,Chattogram,Cumilla,Bangladesh Jamaat-e-Islami (Jamaat),Syed Akm Sarwar Uddin Siddiqui,118961
319036,257,Cumilla 9,Chattogram,Cumilla,Islami Andolan Bangladesh (IAB),Selim Mahmud,7626
319036,257,Cumilla 9,Chattogram,Cumilla,Bangladesh Nationalist Party (BNP),Md. Abul Kalam,170008
319036,257,Cumilla 9,Chattogram,Cumilla,Jatiya Party (JaPa),Md. Golam Mustafa Kamal,1216
319036,257,Cumilla 9,Chattogram,Cumilla,Bangladesh Sangskritik Muktijote (BSM),Md. Mizanur Rahman Chowdhury,124
318891,287,Chattogram 10,Chattogram,Chattogram,Independent Candidate (Independent),Md. Arman Ali,357
318891,287,Chattogram 10,Chattogram,Chattogram,Socialist Party of Bangladesh (Marxist) (SPB-M),Asma Akhtar,305
318891,287,Chattogram 10,Chattogram,Chattogram,Islamic Front Bangladesh (IFB),Md. Liaquat Ali,2441
318891,287,Chattogram 10,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Saeed Al Noman,122978
318891,287,Chattogram 10,Chattogram,Chattogram,Jatiya Party (JaPa),Md. Emdad Hossain Chowdhury,1079
318891,287,Chattogram 10,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),Sabina Khatun,960
318891,287,Chattogram 10,Chattogram,Chattogram,Bangladesh Labour Party,Md. Osman Ghani,161
318891,287,Chattogram 10,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Md. Shamsuzzaman Helali,76919
318891,287,Chattogram 10,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Md. Jannatul Islam,3880
318896,288,Chattogram 11,Chattogram,Chattogram,Islami Andolan Bangladesh (IAB),Md. Noor Uddin,2557
318896,288,Chattogram 11,Chattogram,Chattogram,Gono Odhikar Parishad (GOP),Md. Nezam Uddin,104
318896,288,Chattogram 11,Chattogram,Chattogram,Independent Candidate (Independent),Md. Jahangir Bhuiyan,178
318896,288,Chattogram 11,Chattogram,Chattogram,Bangladesh Jamaat-e-Islami (Jamaat),Md. Shafiul Alam,76681
318896,288,Chattogram 11,Chattogram,Chattogram,Socialist Party of Bangladesh (Marxist) (SPB-M),Deepa Majumder,231
318896,288,Chattogram 11,Chattogram,Chattogram,Gono Forum (GF),Ujjal Bhowmik,307
318896,288,Chattogram 11,Chattogram,Chattogram,Jatiya Party (JaPa),Abu Taher,1004
318896,288,Chattogram 11,Chattogram,Chattogram,Islamic Front Bangladesh (IFB),Md. Abu Taher,5127
318896,288,Chattogram 11,Chattogram,Chattogram,Bangladesh Samajtantrik Dal (Basad),Md. Nizamul Haque Al Qaderi,120
318896,288,Chattogram 11,Chattogram,Chattogram,Insaniyat Biplob Bangladesh (IBB),Md. Aziz Mia,210
318896,288,Chattogram 11,Chattogram,Chattogram,Bangladesh Nationalist Party (BNP),Amir Khasru Mahmud Chowdhury,115999
