seat_name,total_voters,total_votes,top_three_candidates,top_three,bnp_votes,bnp_ratio,jamaat_votes,jamaat_ratio,democracy_platform_votes,democracy_platform_ratio,eleven_party_alliance_votes,eleven_party_alliance_ratio,bnp_alliance_votes,bnp_alliance_ratio,bnp_vs_eleven_party_alliance_votes,bnp_vs_eleven_party_alliance_ratio,Am Janata Party,Amar Bangladesh Party (AB),Bangladesh Congress,Bangladesh Cultural Liberation Front (Muktijot),Bangladesh Development Party,Bangladesh Islami Front,Bangladesh Jamaat-e-Islami (Jamaat),Bangladesh Jatiya Party (BJP),Bangladesh Jatiya Samajtantrik Dal (Bangladesh JaSad),Bangladesh Kallyan Party (BKP),Bangladesh Khelafat Andolon (BKA),Bangladesh Khelafat Majlish (BKM),Bangladesh Labour Party,Bangladesh Minority People’s Party (BMJP),Bangladesh Muslim League (BML),Bangladesh National Awami Party (Bangladesh NAP),Bangladesh Nationalist Front (BNF),Bangladesh Nationalist Party (BNP),Bangladesh Nezam-e-Islam Party,Bangladesh Republican Party (BRP),Bangladesh Samo Odhikar Party (BEP),Bangladesh Socialist Party (BASAD),Bangladesh Socialist Party (Marxist),Bangladesh Supreme Party (BSP),Communist Party of Bangladesh (CPB),Ganatantri Party (GP),Ganosanhati Andolan (GSA),Gono Forum (GF),Gono Front,Gono Odhikar Parishad (GOP),Independent Candidate (Independent),Insaniyat Biplob Bangladesh,Islami Andolan Bangladesh (IAB),Islamic Front Bangladesh (IFB),JAGPA,Jamiat Ulema-e-Islam Bangladesh,Janata Party,Jatiya Party (JaPa),Jatiya Samajtantrik Dal (JSD),Khelafat Majlis,Liberal Democratic Party (LDP),Nagorik Oikya (NO),National Citizen Party (NCP),National People's Party (NPP),Nationalist Democratic Movement (NDM),Revolutionary Workers Party of Bangladesh (RWPB),Zaker Party (ZP)
Gaibandha 4,468384,138865,"Mohammad Shamim Kaisar (Bangladesh Nationalist Party (BNP)) 52.4%, Md. Abdur Rahim Sarkar (Bangladesh Jamaat-e-Islami (Jamaat)) 45.6%, Kazi Md. Mashiur Rahman (Jatiya Party (JaPa)) 1.4%","Bangladesh Nationalist Party (BNP) (52.4%), Bangladesh Jamaat-e-Islami (Jamaat) (45.6%), Jatiya Party (JaPa) (1.4%)",72727,0.523724,63379,0.456407,98,0.000706,63379,0.456407,72825,0.52443,-,-,-,-,-,-,-,-,63379,-,-,-,-,-,-,-,-,-,-,72727,-,-,-,-,-,-,-,-,-,-,-,-,-,-,710,-,-,-,-,1951,-,-,-,-,-,-,-,98,-
Gaibandha 5,385261,208261,"Md. Abdul Waresh (Bangladesh Jamaat-e-Islami (Jamaat)) 47.7%, Md. Faruk Alam Sarkar (Bangladesh Nationalist Party (BNP)) 29.5%, Nahiduzzaman Nishad (Jatiya Party (JaPa)) 17.6%","Bangladesh Jamaat-e-Islami (Jamaat) (47.7%), Bangladesh Nationalist Party (BNP) (29.5%), Jatiya Party (JaPa) (17.6%)",61525,0.295423,99378,0.47718,-,-,99378,0.47718,61525,0.295423,-,-,-,-,-,-,-,-,99378,-,-,-,-,-,-,-,-,-,-,61525,-,-,-,-,217,-,434,-,-,-,-,-,8266,-,1839,-,-,-,-,36602,-,-,-,-,-,-,-,-,-
Jamalpur 1,431707,265776,"M. Rashiduzzaman Millat (Bangladesh Nationalist Party (BNP)) 64.8%, Muhammad Nazmul Haque Saeedi (Bangladesh Jamaat-e-Islami (Jamaat)) 35.2%, A. K. M. Fazlul Haque (Jatiya Party (JaPa)) 0.0%","Bangladesh Nationalist Party (BNP) (64.8%), Bangladesh Jamaat-e-Islami (Jamaat) (35.2%), Jatiya Party (JaPa) (0.0%)",172115,0.647594,93661,0.352406,-,-,93661,0.352406,172115,0.647594,-,-,-,-,-,-,-,-,93661,-,-,-,-,-,-,-,-,-,-,172115,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Jamalpur 2,282103,160181,"A. I. Sultan Mahmud Babu (Bangladesh Nationalist Party (BNP)) 59.8%, Md. Samiul Haque (Bangladesh Jamaat-e-Islami (Jamaat)) 39.0%, Sultan Mahmud (Islami Andolan Bangladesh (IAB)) 1.1%","Bangladesh Nationalist Party (BNP) (59.8%), Bangladesh Jamaat-e-Islami (Jamaat) (39.0%), Islami Andolan Bangladesh (IAB) (1.1%)",95860,0.598448,62434,0.389772,-,-,62434,0.389772,95860,0.598448,-,-,-,-,-,-,-,-,62434,-,-,-,-,-,-,-,-,-,-,95860,-,-,-,-,-,-,-,-,-,-,-,-,174,-,1713,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamalpur 3,539504,316146,"Md. Mostafizur Rahman Babul (Bangladesh Nationalist Party (BNP)) 65.6%, Md. Mujibur Rahman Azadi (Bangladesh Jamaat-e-Islami (Jamaat)) 25.8%, Md. Sadikur Rahman (Independent Candidate (Independent)) 7.1%","Bangladesh Nationalist Party (BNP) (65.6%), Bangladesh Jamaat-e-Islami (Jamaat) (25.8%), Independent Candidate (Independent) (7.1%)",207412,0.656064,81430,0.257571,643,0.002034,81430,0.257571,208467,0.659401,-,-,-,-,-,-,-,-,81430,-,-,-,-,-,-,-,-,-,-,207412,-,-,-,-,-,-,-,-,643,-,-,412,22575,-,2546,-,-,-,-,1128,-,-,-,-,-,-,-,-,-
Jamalpur 4,304992,195731,"Md. Faridul Kabir Talukdar (Bangladesh Nationalist Party (BNP)) 75.3%, Mohammad Abdul Awal (Bangladesh Jamaat-e-Islami (Jamaat)) 23.0%, Md. Mahbub Zaman Jewel (Communist Party of Bangladesh (CPB)) 0.7%","Bangladesh Nationalist Party (BNP) (75.3%), Bangladesh Jamaat-e-Islami (Jamaat) (23.0%), Communist Party of Bangladesh (CPB) (0.7%)",147406,0.753105,44947,0.229637,379,0.001936,44947,0.229637,147789,0.755062,-,-,-,-,-,-,-,-,44947,-,-,-,-,-,-,-,-,-,-,147406,-,-,-,-,-,-,1314,-,-,-,-,383,-,-,1302,-,-,-,-,-,-,-,-,379,-,-,-,-,-
Jamalpur 5,576810,322457,"Shah Md. Waresh Ali Mamun (Bangladesh Nationalist Party (BNP)) 61.8%, Muhammad Abdus Sattar (Bangladesh Jamaat-e-Islami (Jamaat)) 35.1%, Syed Yunus Ahmed (Islami Andolan Bangladesh (IAB)) 1.3%","Bangladesh Nationalist Party (BNP) (61.8%), Bangladesh Jamaat-e-Islami (Jamaat) (35.1%), Islami Andolan Bangladesh (IAB) (1.3%)",199344,0.618203,113201,0.351058,580,0.001799,113201,0.351058,199883,0.619875,-,-,-,-,225,-,-,-,113201,-,-,-,-,-,-,-,-,-,-,199344,-,-,-,-,-,-,547,-,-,-,-,539,-,-,4282,-,-,-,-,3739,580,-,-,-,-,-,-,-,-
Sherpur 1,450489,269980,"Md. Rashedul Islam Rashed (Bangladesh Jamaat-e-Islami (Jamaat)) 47.3%, Sansila Zebrin (Bangladesh Nationalist Party (BNP)) 29.0%, Md. Shafiqul Islam Masud (Independent Candidate (Independent)) 23.2%","Bangladesh Jamaat-e-Islami (Jamaat) (47.3%), Bangladesh Nationalist Party (BNP) (29.0%), Independent Candidate (Independent) (23.2%)",78342,0.290177,127811,0.473409,-,-,128267,0.475098,78342,0.290177,-,-,-,-,-,-,-,-,127811,-,-,-,-,-,-,-,-,-,-,78342,-,-,-,-,-,-,-,-,-,-,-,-,62620,-,-,-,-,-,-,751,-,-,-,-,456,-,-,-,-
Sherpur 2,440035,232722,"Md. Golam Kibria (Bangladesh Jamaat-e-Islami (Jamaat)) 50.9%, Mohammad Fahim Chowdhury (Bangladesh Nationalist Party (BNP)) 46.6%, Md. Abdullah Al Qayes (Islami Andolan Bangladesh (IAB)) 2.1%","Bangladesh Jamaat-e-Islami (Jamaat) (50.9%), Bangladesh Nationalist Party (BNP) (46.6%), Islami Andolan Bangladesh (IAB) (2.1%)",108335,0.465512,118472,0.509071,-,-,119510,0.513531,108335,0.465512,-,-,-,1038,-,-,-,-,118472,-,-,-,-,-,-,-,-,-,-,108335,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4877,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sherpur 3,413377,-,"Abu Taleb Md. Saifuddin (Islami Andolan Bangladesh (IAB)) 0.0%, Md. Aminul Islam (Independent Candidate (Independent)) 0.0%, Md. Mahmudul Haque Rubel (Bangladesh Nationalist Party (BNP)) 0.0%","Islami Andolan Bangladesh (IAB) (0.0%), Independent Candidate (Independent) (0.0%), Bangladesh Nationalist Party (BNP) (0.0%)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 1,483712,267210,"Mohammad Salman Omar (Independent Candidate (Independent)) 40.5%, Syed Emran Saleh (Bangladesh Nationalist Party (BNP)) 38.1%, Md. Tajul Islam (Bangladesh Khelafat Majlish (BKM)) 19.9%","Independent Candidate (Independent) (40.5%), Bangladesh Nationalist Party (BNP) (38.1%), Bangladesh Khelafat Majlish (BKM) (19.9%)",101926,0.381445,-,-,-,-,53496,0.200202,101926,0.381445,-,-,-,-,-,-,-,-,-,-,-,-,-,53222,274,-,-,-,-,101926,-,-,-,-,224,-,174,-,-,-,-,-,108265,-,3125,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 2,576167,319661,"Mohammadullah (Bangladesh Khelafat Majlish (BKM)) 45.7%, Motahar Hossain Talukder (Bangladesh Nationalist Party (BNP)) 37.1%, Shah Shahid Sarwar (Independent Candidate (Independent)) 15.4%","Bangladesh Khelafat Majlish (BKM) (45.7%), Bangladesh Nationalist Party (BNP) (37.1%), Independent Candidate (Independent) (15.4%)",118438,0.370511,-,-,-,-,146202,0.457366,118438,0.370511,-,-,-,-,-,-,-,-,-,-,-,-,-,146202,-,-,-,-,-,118438,-,-,-,-,-,1071,-,-,-,-,-,-,49368,-,3857,-,-,-,-,725,-,-,-,-,-,-,-,-,-
Mymensingh 3,298268,190120,"Ahmed Taiebur Rahman (Independent Candidate (Independent)) 45.2%, M. Iqbal Hossain (Bangladesh Nationalist Party (BNP)) 39.6%, Md. Abu Taher Khan (Bangladesh Nezam-e-Islam Party) 13.5%","Independent Candidate (Independent) (45.2%), Bangladesh Nationalist Party (BNP) (39.6%), Bangladesh Nezam-e-Islam Party (13.5%)",75320,0.396171,-,-,-,-,-,-,75320,0.396171,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75320,25706,-,-,-,354,-,-,-,-,-,-,-,85995,-,2745,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 4,695306,367952,"Md. Abu Wahab Akand Wahid (Bangladesh Nationalist Party (BNP)) 48.8%, Mohammad Kamrul Ahsan (Bangladesh Jamaat-e-Islami (Jamaat)) 46.7%, Md. Nasir Uddin (Islami Andolan Bangladesh (IAB)) 2.4%","Bangladesh Nationalist Party (BNP) (48.8%), Bangladesh Jamaat-e-Islami (Jamaat) (46.7%), Islami Andolan Bangladesh (IAB) (2.4%)",179668,0.488292,171880,0.467126,456,0.001239,171880,0.467126,180124,0.489531,-,-,-,-,-,-,-,-,171880,-,-,-,-,-,-,-,-,-,-,179668,-,-,-,-,740,892,1397,-,456,-,-,-,-,-,8701,-,-,-,-,3845,-,-,-,-,-,373,-,-,-
Mymensingh 5,387927,114965,"Md. Matiur Rahman Akand (Bangladesh Jamaat-e-Islami (Jamaat)) 88.9%, Mohammad Zakir Hossain (Bangladesh Nationalist Party (BNP)) 6.9%, Mohammad Sirajul Islam (Islami Andolan Bangladesh (IAB)) 3.2%","Bangladesh Jamaat-e-Islami (Jamaat) (88.9%), Bangladesh Nationalist Party (BNP) (6.9%), Islami Andolan Bangladesh (IAB) (3.2%)",7926,0.068943,102228,0.88921,815,0.007089,102576,0.892237,8741,0.076032,-,-,-,348,-,-,-,-,102228,-,-,-,-,-,-,-,-,-,-,7926,-,-,-,-,-,-,-,-,815,-,-,-,-,-,3648,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 6,417927,234068,"Akhtar Sultana (Independent Candidate (Independent)) 45.0%, Md. Kamrul Hasan (Bangladesh Jamaat-e-Islami (Jamaat)) 33.0%, Md. Akhtarul Alam (Bangladesh Nationalist Party (BNP)) 21.1%","Independent Candidate (Independent) (45.0%), Bangladesh Jamaat-e-Islami (Jamaat) (33.0%), Bangladesh Nationalist Party (BNP) (21.1%)",49475,0.21137,77325,0.330353,-,-,77325,0.330353,49475,0.21137,-,-,-,-,-,-,-,-,77325,-,-,-,-,-,-,-,-,-,-,49475,-,-,-,-,-,-,-,-,-,-,-,-,105301,-,1967,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mymensingh 7,403249,222909,"Dr. Md. Mahabubur Rahman (Bangladesh Nationalist Party (BNP)) 44.4%, Md. Asaduzzaman (Bangladesh Jamaat-e-Islami (Jamaat)) 38.1%, Mohammad Anwar Sadat (Independent Candidate (Independent)) 15.4%","Bangladesh Nationalist Party (BNP) (44.4%), Bangladesh Jamaat-e-Islami (Jamaat) (38.1%), Independent Candidate (Independent) (15.4%)",99049,0.444347,84851,0.380653,-,-,84851,0.380653,99049,0.444347,-,-,-,-,-,-,-,-,84851,-,-,-,-,-,-,-,-,-,-,99049,-,-,-,-,-,-,-,-,-,-,-,-,34372,-,4058,-,-,-,-,579,-,-,-,-,-,-,-,-,-
Mymensingh 8,348879,187821,"Lutfullah-el-Mazed (Bangladesh Nationalist Party (BNP)) 57.3%, Md. Aurangzeb Belal (Liberal Democratic Party (LDP)) 24.4%, Shah Nurul Kabir (Islami Andolan Bangladesh (IAB)) 17.4%","Bangladesh Nationalist Party (BNP) (57.3%), Liberal Democratic Party (LDP) (24.4%), Islami Andolan Bangladesh (IAB) (17.4%)",107577,0.572763,-,-,-,-,45791,0.243801,107577,0.572763,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,107577,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32734,-,-,-,-,1719,-,-,45791,-,-,-,-,-,-
Mymensingh 9,384641,194084,"Yaser Khan Chowdhury (Bangladesh Nationalist Party (BNP)) 44.2%, A. K. M. Anwarul Islam (Bangladesh Development Party) 36.7%, Hasina Khan Chowdhury (Independent Candidate (Independent)) 15.7%","Bangladesh Nationalist Party (BNP) (44.2%), Bangladesh Development Party (36.7%), Independent Candidate (Independent) (15.7%)",85761,0.441876,-,-,-,-,71168,0.366687,85761,0.441876,-,-,-,-,-,-,71168,-,-,-,-,-,-,-,-,-,-,-,-,85761,-,-,-,-,-,-,-,-,-,252,-,-,30509,-,5596,-,-,-,-,798,-,-,-,-,-,-,-,-,-
Mymensingh 10,409364,212905,"Mohammad Akhtaruzzaman (Bangladesh Nationalist Party (BNP)) 35.5%, Abu Bakar Siddiqur Rahman (Independent Candidate (Independent)) 31.7%, Md. Ismail (Bangladesh Jamaat-e-Islami (Jamaat)) 31.0%","Bangladesh Nationalist Party (BNP) (35.5%), Independent Candidate (Independent) (31.7%), Bangladesh Jamaat-e-Islami (Jamaat) (31.0%)",75585,0.355017,66063,0.310293,364,0.00171,66385,0.311806,75949,0.356727,-,-,-,-,-,-,-,-,66063,-,-,-,-,-,-,-,-,-,-,75585,-,-,-,-,-,-,299,-,364,-,-,-,67399,-,2504,-,-,-,-,369,-,-,322,-,-,-,-,-,-
Mymensingh 11,358659,201687,"Fakhr Uddin Ahmed (Bangladesh Nationalist Party (BNP)) 55.1%, Mohammad Morshed Alam (Independent Candidate (Independent)) 32.7%, Zahidul Islam (National Citizen Party (NCP)) 11.0%","Bangladesh Nationalist Party (BNP) (55.1%), Independent Candidate (Independent) (32.7%), National Citizen Party (NCP) (11.0%)",111230,0.551498,-,-,-,-,22195,0.110047,113085,0.560696,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,111230,-,-,-,-,-,-,-,-,-,-,-,1855,66016,-,391,-,-,-,-,-,-,-,-,-,22195,-,-,-,-
Netrakona 1,456182,253829,"Barrister Kaiser Kamal (Bangladesh Nationalist Party (BNP)) 62.4%, Golam Rabbani (Bangladesh Khelafat Majlish (BKM)) 34.4%, Md. Alkas Uddin Mir (Communist Party of Bangladesh (CPB)) 1.7%","Bangladesh Nationalist Party (BNP) (62.4%), Bangladesh Khelafat Majlish (BKM) (34.4%), Communist Party of Bangladesh (CPB) (1.7%)",158434,0.624176,-,-,335,0.00132,87388,0.344279,158434,0.624176,-,-,-,-,-,-,-,-,-,-,-,-,-,87388,-,-,-,-,-,158434,-,-,-,-,-,-,4429,-,-,-,-,-,-,-,2220,-,-,-,-,1023,335,-,-,-,-,-,-,-,-
Netrakona 2,502438,260851,"Md. Anwarul Haque (Bangladesh Nationalist Party (BNP)) 65.7%, Md. Fahim Rahman Khan Pathan (National Citizen Party (NCP)) 25.8%, Abdul Qayyum (Islami Andolan Bangladesh (IAB)) 5.8%","Bangladesh Nationalist Party (BNP) (65.7%), National Citizen Party (NCP) (25.8%), Islami Andolan Bangladesh (IAB) (5.8%)",171399,0.657076,-,-,-,-,69387,0.266002,171399,0.657076,-,-,-,-,-,-,-,-,-,-,-,-,2020,-,-,-,-,-,-,171399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15220,-,-,-,-,4845,-,-,-,-,67367,-,-,-,-
Netrakona 3,420686,232678,"Rafiqul Islam Hilali (Bangladesh Nationalist Party (BNP)) 50.9%, Md. Delwar Hossain Bhuiyan (Independent Candidate (Independent)) 29.6%, Md. Khairul Kabir Niyogi (Bangladesh Jamaat-e-Islami (Jamaat)) 17.9%","Bangladesh Nationalist Party (BNP) (50.9%), Independent Candidate (Independent) (29.6%), Bangladesh Jamaat-e-Islami (Jamaat) (17.9%)",118469,0.509154,41556,0.178599,-,-,41556,0.178599,118469,0.509154,-,-,-,-,-,-,-,-,41556,-,-,-,-,-,-,-,-,-,-,118469,-,-,-,-,-,-,-,-,-,-,-,-,68961,-,2760,358,-,-,-,574,-,-,-,-,-,-,-,-,-
Netrakona 4,375308,205730,"Md. Lutfuzzaman Babar (Bangladesh Nationalist Party (BNP)) 77.9%, Md. Al-Helal (Bangladesh Jamaat-e-Islami (Jamaat)) 19.4%, Jolly Talukder (Communist Party of Bangladesh (CPB)) 1.6%","Bangladesh Nationalist Party (BNP) (77.9%), Bangladesh Jamaat-e-Islami (Jamaat) (19.4%), Communist Party of Bangladesh (CPB) (1.6%)",160224,0.778807,39840,0.193652,282,0.001371,39840,0.193652,160506,0.780178,-,-,-,-,-,-,-,-,39840,-,-,-,-,-,-,-,-,-,-,160224,-,-,-,-,-,-,3359,-,-,-,-,-,-,-,2025,-,-,-,-,-,-,-,-,-,-,-,-,282,-
Netrakona 5,290117,169930,"Masum Mustafa (Bangladesh Jamaat-e-Islami (Jamaat)) 48.4%, Md. Abu Taher Talukder (Bangladesh Nationalist Party (BNP)) 46.7%, Md. Nurul Islam (Islami Andolan Bangladesh (IAB)) 4.9%","Bangladesh Jamaat-e-Islami (Jamaat) (48.4%), Bangladesh Nationalist Party (BNP) (46.7%), Islami Andolan Bangladesh (IAB) (4.9%)",79412,0.467322,82177,0.483593,-,-,82177,0.483593,79412,0.467322,-,-,-,-,-,-,-,-,82177,-,-,-,-,-,-,-,-,-,-,79412,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8341,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sunamganj 1,501555,255924,"Kamruzzaman Kamrul (Bangladesh Nationalist Party (BNP)) 63.2%, Tofayel Ahmed (Bangladesh Jamaat-e-Islami (Jamaat)) 36.3%, Maulana Mujammil Haque Talukder (Bangladesh Nezam-e-Islam Party) 0.5%","Bangladesh Nationalist Party (BNP) (63.2%), Bangladesh Jamaat-e-Islami (Jamaat) (36.3%), Bangladesh Nezam-e-Islam Party (0.5%)",161774,0.632117,92966,0.363256,-,-,92966,0.363256,161774,0.632117,-,-,-,-,-,-,-,-,92966,-,-,-,-,-,-,-,-,-,-,161774,1184,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sunamganj 2,306052,163974,"Md. Nasir Chowdhury (Bangladesh Nationalist Party (BNP)) 60.7%, Mohammad Shishir Monir (Bangladesh Jamaat-e-Islami (Jamaat)) 38.6%, Niranjan Das (Communist Party of Bangladesh (CPB)) 0.8%","Bangladesh Nationalist Party (BNP) (60.7%), Bangladesh Jamaat-e-Islami (Jamaat) (38.6%), Communist Party of Bangladesh (CPB) (0.8%)",99522,0.606938,63220,0.385549,-,-,63220,0.385549,99522,0.606938,-,-,-,-,-,-,-,-,63220,-,-,-,-,-,-,-,-,-,-,99522,-,-,-,-,-,-,1232,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sunamganj 3,373016,159951,"Mohammad Qaisar Ahmed (Bangladesh Nationalist Party (BNP)) 60.8%, Md. Anwar Hossain (Independent Candidate (Independent)) 26.7%, Mohammad Shahinur Pasha Chowdhury (Bangladesh Khelafat Majlish (BKM)) 8.9%","Bangladesh Nationalist Party (BNP) (60.8%), Independent Candidate (Independent) (26.7%), Bangladesh Khelafat Majlish (BKM) (8.9%)",97313,0.608393,-,-,-,-,19998,0.125026,97313,0.608393,-,-,-,4937,-,-,-,-,-,-,-,-,-,14203,-,-,-,-,-,97313,-,-,-,-,-,-,-,-,-,-,-,-,42640,-,-,-,-,-,-,-,-,858,-,-,-,-,-,-,-
Sunamganj 4,372185,203858,"Nurul Islam (Bangladesh Nationalist Party (BNP)) 48.1%, Md. Shams Uddin (Bangladesh Jamaat-e-Islami (Jamaat)) 37.2%, Dewan Zainul Zakerin (Independent Candidate (Independent)) 12.9%","Bangladesh Nationalist Party (BNP) (48.1%), Bangladesh Jamaat-e-Islami (Jamaat) (37.2%), Independent Candidate (Independent) (12.9%)",98092,0.481178,75735,0.371509,-,-,75735,0.371509,98092,0.481178,-,-,-,-,-,-,-,-,75735,-,-,-,-,-,-,-,-,-,-,98092,-,-,-,-,-,-,-,-,-,-,-,-,26307,-,1935,-,-,-,-,1789,-,-,-,-,-,-,-,-,-
Sunamganj 5,527458,258271,"Kalim Uddin Ahmed (Bangladesh Nationalist Party (BNP)) 58.8%, Abu Tahir Muhammad Abdus Salam (Bangladesh Jamaat-e-Islami (Jamaat)) 39.5%, Mohammad Abdul Qadir (Khelafat Majlis) 0.9%","Bangladesh Nationalist Party (BNP) (58.8%), Bangladesh Jamaat-e-Islami (Jamaat) (39.5%), Khelafat Majlis (0.9%)",151915,0.5882,102121,0.395403,-,-,104399,0.404223,151915,0.5882,-,-,-,-,-,-,-,-,102121,-,-,-,-,-,-,-,-,-,-,151915,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1524,-,2278,-,-,-,433,-,-,-
Sylhet 1,680946,312393,"Khandaker Abdul Muqtadir (Bangladesh Nationalist Party (BNP)) 56.6%, Mahmudul Hasan (Islami Andolan Bangladesh (IAB)) 43.2%, Maulana Habibur Rahman (Bangladesh Jamaat-e-Islami (Jamaat)) 0.2%","Bangladesh Nationalist Party (BNP) (56.6%), Islami Andolan Bangladesh (IAB) (43.2%), Bangladesh Jamaat-e-Islami (Jamaat) (0.2%)",176936,0.566389,474,0.001517,-,-,474,0.001517,176936,0.566389,-,-,-,-,-,-,-,-,474,-,-,-,-,-,-,-,-,-,-,176936,-,-,-,0,0,-,0,-,-,-,-,0,-,0,134983,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sylhet 2,368932,154143,"Mosammat Tahsina Rushdi (Bangladesh Nationalist Party (BNP)) 75.7%, Muhammad Muntasir Ali (Khelafat Majlis) 24.3%, Mahbubur Rahman Chowdhury (Jatiya Party (JaPa)) 0.0%","Bangladesh Nationalist Party (BNP) (75.7%), Khelafat Majlis (24.3%), Jatiya Party (JaPa) (0.0%)",116697,0.75707,-,-,-,-,37446,0.24293,116697,0.75707,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,116697,-,-,-,-,-,-,-,-,-,0,-,-,-,-,0,-,-,-,-,0,-,37446,-,-,-,-,-,-,-
Sylhet 3,416000,267483,"Mohammad Abdul Malik (Bangladesh Nationalist Party (BNP)) 42.7%, Mosleh Uddin Raju (Bangladesh Khelafat Majlish (BKM)) 28.6%, Redwanul Haque Chowdhury (Islami Andolan Bangladesh (IAB)) 28.6%","Bangladesh Nationalist Party (BNP) (42.7%), Bangladesh Khelafat Majlish (BKM) (28.6%), Islami Andolan Bangladesh (IAB) (28.6%)",114255,0.427149,-,-,-,-,76614,0.286426,114255,0.427149,-,-,-,-,-,-,-,-,-,-,-,-,-,76614,-,-,-,-,-,114255,-,-,-,-,-,-,-,-,-,-,-,-,0,-,76614,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Sylhet 4,512933,247395,"Ariful Haque Chowdhury (Bangladesh Nationalist Party (BNP)) 73.4%, Md. Zainal Abedin (Bangladesh Jamaat-e-Islami (Jamaat)) 26.6%, Jahirul Islam (Gono Odhikar Parishad (GOP)) 0.0%","Bangladesh Nationalist Party (BNP) (73.4%), Bangladesh Jamaat-e-Islami (Jamaat) (26.6%), Gono Odhikar Parishad (GOP) (0.0%)",181609,0.734085,65776,0.265874,-,-,65776,0.265874,181619,0.734126,-,-,-,-,-,-,-,-,65776,-,-,-,-,-,-,-,-,-,-,181609,-,-,-,-,-,-,-,-,-,-,-,10,-,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Sylhet 5,428748,149129,"Mohammad Abul Hasan (Khelafat Majlis) 53.2%, Ubaidullah Faruk (Jamiat Ulema-e-Islam Bangladesh) 46.8%, Mamunur Rashid (Independent Candidate (Independent)) 0.0%","Khelafat Majlis (53.2%), Jamiat Ulema-e-Islam Bangladesh (46.8%), Independent Candidate (Independent) (0.0%)",-,-,-,-,-,-,79355,0.532123,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,69774,-,-,-,79355,-,-,-,-,-,-,-
Sylhet 6,509093,109955,"Emran Ahmed Chowdhury (Bangladesh Nationalist Party (BNP)) 98.8%, Mohammad Selim Uddin (Bangladesh Jamaat-e-Islami (Jamaat)) 1.2%, Zahidur Rahman (Gono Odhikar Parishad (GOP)) 0.0%","Bangladesh Nationalist Party (BNP) (98.8%), Bangladesh Jamaat-e-Islami (Jamaat) (1.2%), Gono Odhikar Parishad (GOP) (0.0%)",108612,0.987786,1343,0.012214,-,-,1343,0.012214,108612,0.987786,-,-,-,-,-,-,-,-,1343,-,-,-,-,-,-,-,-,-,-,108612,-,-,-,-,-,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-
Moulvibazar 1,337816,176491,"Nasir Uddin Ahmed (Bangladesh Nationalist Party (BNP)) 55.7%, Mohammad Aminul Islam (Bangladesh Jamaat-e-Islami (Jamaat)) 44.3%, Ahmed Riaz Uddin (Jatiya Party (JaPa)) 0.0%","Bangladesh Nationalist Party (BNP) (55.7%), Bangladesh Jamaat-e-Islami (Jamaat) (44.3%), Jatiya Party (JaPa) (0.0%)",98277,0.556839,78214,0.443161,-,-,78214,0.443161,98277,0.556839,-,-,-,-,-,-,-,-,78214,-,-,-,-,-,-,-,-,-,-,98277,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-
