constituency_id,constituency_name,zilla_name,candidate_name,candidate_symbol,votes,total_centers,total_voters,valid_votes,rejected_votes,absent_voters
30,গাইবান্ধা-২,গাইবান্ধা,মোঃ আব্দুল করিম,দাঁড়িপাল্লা,121073,118,408000,239881,5410,162709
30,গাইবান্ধা-২,গাইবান্ধা,মোঃ আনিসুজ্জামান খান বাবু,ধানের শীষ,92180,118,408000,239881,5410,162709
30,গাইবান্ধা-২,গাইবান্ধা,মোঃ আব্দুর রশীদ সরকার,লাঙ্গল,21143,118,408000,239881,5410,162709
30,গাইবান্ধা-২,গাইবান্ধা,মোহাম্মদ আব্দুল মাজেদ,হাতপাখা,2351,118,408000,239881,5410,162709
30,গাইবান্ধা-২,গাইবান্ধা,মিহির কুমার ঘোষ,কাস্তে,2318,118,408000,239881,5410,162709
30,গাইবান্ধা-২,গাইবান্ধা,আহসানুল হাবীব সাঈদ,কাঁচি,620,118,408000,239881,5410,162709
30,গাইবান্ধা-২,গাইবান্ধা,মোঃ শাহেদুর জাহান,কলম,196,118,408000,239881,5410,162709
31,গাইবান্ধা-৩,গাইবান্ধা,আবুল কাওছার মোহাম্মদ নজরুল ইসলাম,দাঁড়িপাল্লা,160552,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,অধ্যাপক ডাঃ সৈয়দ মইনুল হাসান সাদিক,ধানের শীষ,138700,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,মোঃ এ টি এম আওলাদ হোসাইন,হাতপাখা,2816,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,এস এম খাদেমুল ইসলাম খুদি,ঘোড়া,2009,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,মোঃ সুরুজ মিয়া,ট্রাক,1773,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,মইনুর রাব্বী চৌধুরী,লাঙ্গল,1604,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,মোঃ আজিজার রহমান,ঢেঁকি,1086,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,মোঃ আব্দুল্লাহ আদিল,কাস্তে,515,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,মোঃ মনজুরুল হক,কলম,156,146,501943,309352,7334,185257
31,গাইবান্ধা-৩,গাইবান্ধা,মোঃ মোছাদ্দিকুল ইসলাম,আপেল,141,146,501943,309352,7334,185257
32,গাইবান্ধা-৪,গাইবান্ধা,মোহাম্মদ শামীম কায়সার,ধানের শীষ,141712,142,464871,285505,7091,172275
32,গাইবান্ধা-৪,গাইবান্ধা,মোঃ আব্দুর রহিম সরকার,দাঁড়িপাল্লা,138200,142,464871,285505,7091,172275
32,গাইবান্ধা-৪,গাইবান্ধা,কাজী মোঃ মশিউর রহমান,লাঙ্গল,2330,142,464871,285505,7091,172275
32,গাইবান্ধা-৪,গাইবান্ধা,মোঃ আব্দুর রউফ আকন্দ,মোটর সাইকেল,1540,142,464871,285505,7091,172275
32,গাইবান্ধা-৪,গাইবান্ধা,সৈয়দ তৌহিদুল ইসলাম তুহিন,হাতপাখা,1357,142,464871,285505,7091,172275
32,গাইবান্ধা-৪,গাইবান্ধা,মোঃ আতোয়ারুল ইসলাম,কোদাল,366,142,464871,285505,7091,172275
33,গাইবান্ধা-৫,গাইবান্ধা,মোঃ আব্দুল ওয়ারেছ,দাঁড়িপাল্লা,87913,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,মোঃ ফারুক আলম সরকার,ধানের শীষ,72741,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,নাহিদুজ্জামান নিশাদ,হাঁস,37235,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,এ এইচ এম গোলাম শহীদ রন্জু,মোটর সাইকেল,8592,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,শামীম হায়দার পাটোয়ারী,লাঙ্গল,3375,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,মোঃ আজিজুল ইসলাম,হাতপাখা,2190,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,হাসান মেহেদী বিদ্যুৎ,ঘোড়া,499,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,শ্রী নিরমল,কাস্তে,461,146,381751,213252,5512,162987
33,গাইবান্ধা-৫,গাইবান্ধা,মোছাঃ রাহেলা খাতুন,কাঁচি,246,146,381751,213252,5512,162987
34,জয়পুরহাট-১,জয়পুরহাট,মোঃ ফজলুর রহমান সাঈদ,দাঁড়িপাল্লা,163279,151,462258,331949,6451,123858
34,জয়পুরহাট-১,জয়পুরহাট,মোঃ মাসুদ রানা প্রধান,ধানের শীষ,154320,151,462258,331949,6451,123858
34,জয়পুরহাট-১,জয়পুরহাট,সাবেকুন নাহার,ঘোড়া,13162,151,462258,331949,6451,123858
34,জয়পুরহাট-১,জয়পুরহাট,তৌফিকা দেওয়ান,কাঁচি,616,151,462258,331949,6451,123858
34,জয়পুরহাট-১,জয়পুরহাট,মোঃ ওয়াজেদ পারভেজ,মই,572,151,462258,331949,6451,123858
35,জয়পুরহাট-২,জয়পুরহাট,মোঃ আব্দুল বারী,ধানের শীষ,157128,104,348101,249656,5919,92526
35,জয়পুরহাট-২,জয়পুরহাট,এস এম রাশেদুল আলম,দাঁড়িপাল্লা,91012,104,348101,249656,5919,92526
35,জয়পুরহাট-২,জয়পুরহাট,"এস, এ, জাহিদ",ঈগল,1516,104,348101,249656,5919,92526
36,বগুড়া-১,বগুড়া,কাজী রফিকুল ইসলাম,ধানের শীষ,169861,126,372794,228693,3830,140271
36,বগুড়া-১,বগুড়া,মোঃ শাহাবুদ্দিন,দাঁড়িপাল্লা,56933,126,372794,228693,3830,140271
36,বগুড়া-১,বগুড়া,এ বি এম মোস্তফা কামাল পাশা,হাতপাখা,1009,126,372794,228693,3830,140271
36,বগুড়া-১,বগুড়া,মোঃ আসাদুল হক,ডাব,593,126,372794,228693,3830,140271
36,বগুড়া-১,বগুড়া,মোঃ ‌জুলফিকার আলী,উদীয়মান সূর্য,297,126,372794,228693,3830,140271
37,বগুড়া-২,বগুড়া,মীর শাহে আলম,ধানের শীষ,144339,114,339340,242159,4328,92853
37,বগুড়া-২,বগুড়া,আবুল আজাদ মোহাম্মদ শাহাদুজ্জামান,দাঁড়িপাল্লা,92630,114,339340,242159,4328,92853
37,বগুড়া-২,বগুড়া,মাহমুদুর রহমান মান্না,কেটলি,3404,114,339340,242159,4328,92853
37,বগুড়া-২,বগুড়া, মোঃ জামাল উদ্দীন,হাতপাখা,904,114,339340,242159,4328,92853
37,বগুড়া-২,বগুড়া,শরিফুল ইসলাম জিন্নাহ,লাঙ্গল,428,114,339340,242159,4328,92853
37,বগুড়া-২,বগুড়া,মোঃ সেলিম সরকার,ট্রাক,273,114,339340,242159,4328,92853
37,বগুড়া-২,বগুড়া,মোঃ রেজাউল করিম তালু,সিড়ি,181,114,339340,242159,4328,92853
38,বগুড়া-৩,বগুড়া,মোঃ আব্দুল মহিত তালুকদার,ধানের শীষ,126674,118,335362,239596,4198,91568
38,বগুড়া-৩,বগুড়া,নূর মোহাম্মদ,দাঁড়িপাল্লা,109676,118,335362,239596,4198,91568
38,বগুড়া-৩,বগুড়া,মোঃ শাহজাহান আলী তালুকদার,হাতপাখা,1771,118,335362,239596,4198,91568
38,বগুড়া-৩,বগুড়া,মোঃ শাহিনুল ইসলাম,লাঙ্গল,1475,118,335362,239596,4198,91568
39,বগুড়া-৪,বগুড়া,মোঃ মোশারফ হোসেন,ধানের শীষ,154697,114,356993,266926,4133,85934
39,বগুড়া-৪,বগুড়া,মোঃ মোস্তফা ফয়সাল,দাঁড়িপাল্লা,108191,114,356993,266926,4133,85934
39,বগুড়া-৪,বগুড়া,মুহাঃ ইদ্রিস আলী,হাতপাখা,2938,114,356993,266926,4133,85934
39,বগুড়া-৪,বগুড়া,শাহীন মোস্তফা কামাল,লাঙ্গল,1100,114,356993,266926,4133,85934
40,বগুড়া-৫,বগুড়া,গোলাম মোহাম্মদ সিরাজ,ধানের শীষ,247816,188,569165,398580,8194,162391
40,বগুড়া-৫,বগুড়া,মোঃ দবিবুর রহমান,দাঁড়িপাল্লা,142322,188,569165,398580,8194,162391
40,বগুড়া-৫,বগুড়া,মীর মোঃ মাহমুদুর রহমান,হাতপাখা,5540,188,569165,398580,8194,162391
40,বগুড়া-৫,বগুড়া,শিপন কুমার রবিদাস,কাস্তে,1774,188,569165,398580,8194,162391
40,বগুড়া-৫,বগুড়া,খান কুদরত-ই- সাকলায়েন,ছাতা,1128,188,569165,398580,8194,162391
41,বগুড়া-৬,বগুড়া,তারেক রহমান,ধানের শীষ,214739,150,450307,314855,4888,130564
41,বগুড়া-৬,বগুড়া,মোঃ আবিদুর রহমান,দাঁড়িপাল্লা,96564,150,450307,314855,4888,130564
41,বগুড়া-৬,বগুড়া,আবু নুমান মোঃ মামুনুর রশিদ,হাতপাখা,2495,150,450307,314855,4888,130564
