seat,rule,merged_name,merged_source,merged_party,merged_votes,into_name,into_sources,into_party,into_votes,similarity,note
Brahmanbaria 4,1,Rafi Uddin,ds,Insaniyat Biplob Bangladesh (IBB),ds=0,Rafi Uddin,tbs,Insaniyat Biplob Bangladesh (IBB),tbs=773,1.00,name+party match (sim=1.00)
Brahmanbaria 4,1,Rafi Uddin,dt,Insaniyat Biplob Bangladesh (IBB),dt=773,Rafi Uddin,"ds,tbs",Insaniyat Biplob Bangladesh (IBB),ds=0; tbs=773,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Mushfiqur Rahman,ds,Bangladesh Nationalist Party (BNP),ds=139842,Mushfiqur Rahman,tbs,Bangladesh Nationalist Party (BNP),tbs=139842,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Mushfiqur Rahman,bss,Bangladesh Nationalist Party (BNP),bss=139842,Mushfiqur Rahman,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=139842; tbs=139842,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Mushfiqur Rahman,dt,Bangladesh Nationalist Party (BNP),dt=139842,Mushfiqur Rahman,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=139842; ds=139842; tbs=139842,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Shaheen Khan,ds,National People's Party (NPP),ds=0,Shahin Khan,tbs,National People's Party (NPP),tbs=109,1.00,name+party match (sim=1.00)
Brahmanbaria 4,1,Shaheen Khan,dt,National People's Party (NPP),dt=109,Shaheen Khan,"ds,tbs",National People's Party (NPP),ds=0; tbs=109,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Md. Ataur Rahman Sarker,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=91796,Md. Ataur Rahman Sarkar,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=91796,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Md. Ataur Rahman Sarkar,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=91796,Md. Ataur Rahman Sarkar,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=91796; tbs=91796,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Md. Ataur Rahman Sarkar,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=91796,Md. Ataur Rahman Sarkar,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=91796; ds=91796; tbs=91796,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 4,1,Md. Zahirul Haque Khan,ds,Jatiya Party (JaPa),ds=0,Md. Zahirul Haque Khan,tbs,Jatiya Party (JaPa),tbs=2453,1.00,name+party match (sim=1.00)
Brahmanbaria 4,1,Md. Jahirul Haque Khan,dt,Jatiya Party (JaPa),dt=2453,Md. Zahirul Haque Khan,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=2453,0.95,name+party match (sim=0.95) [vote-boosted]
Brahmanbaria 5,1,Nazrul Islam,ds,Islami Andolan Bangladesh (IAB),ds=0,Nazrul Isam,tbs,Islami Andolan Bangladesh (IAB),tbs=20696,0.96,name+party match (sim=0.96)
Brahmanbaria 5,1,Nazrul Islam,dt,Islami Andolan Bangladesh (IAB),dt=20696,Nazrul Islam,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=20696,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Md. Ashraful Haque,ds,Insaniyat Biplob Bangladesh (IBB),ds=0,Md. Ashraful Haque,tbs,Insaniyat Biplob Bangladesh (IBB),tbs=257,1.00,name+party match (sim=1.00)
Brahmanbaria 5,1,Mohammad Ashraful Haque,dt,Insaniyat Biplob Bangladesh (IBB),dt=257,Md. Ashraful Haque,"ds,tbs",Insaniyat Biplob Bangladesh (IBB),ds=0; tbs=257,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Amjad Hossain,ds,Khelafat Majlis,ds=0,Amzad Hossain,tbs,Khelafat Majlis,tbs=60857,0.92,name+party match (sim=0.92)
Brahmanbaria 5,1,Amzad Hossain,dt,Khelafat Majlis,dt=60857,Amzad Hossain,"ds,tbs",Khelafat Majlis,ds=0; tbs=60857,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Kazi Nazmul Hossain,ds,Independent Candidate (Independent),ds=84708,Kazi Nazmul Hossain,tbs,Independent Candidate (Independent),tbs=84708,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Kazi Nazmul Hossain,bss,Independent Candidate (Independent),bss=84708,Kazi Nazmul Hossain,"ds,tbs",Independent Candidate (Independent),ds=84708; tbs=84708,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Kazi Nazmul Hossain,dt,Independent Candidate (Independent),dt=84708,Kazi Nazmul Hossain,"bss,ds,tbs",Independent Candidate (Independent),bss=84708; ds=84708; tbs=84708,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Md. Shaheen Khan,ds,Communist Party of Bangladesh (CPB),ds=0,Md. Shahin Khan,tbs,Communist Party of Bangladesh (CPB),tbs=359,1.00,name+party match (sim=1.00)
Brahmanbaria 5,1,Md. Shaheen Khan,dt,Communist Party of Bangladesh (CPB),dt=359,Md. Shaheen Khan,"ds,tbs",Communist Party of Bangladesh (CPB),ds=0; tbs=359,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Md. Kamrul Islam,ds,Jatiya Party (JaPa),ds=0,Md. Kamrul Islam,tbs,Jatiya Party (JaPa),tbs=372,1.00,name+party match (sim=1.00)
Brahmanbaria 5,1,Mohammad Kamrul Islam,dt,Jatiya Party (JaPa),dt=372,Md. Kamrul Islam,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=372,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Md. Abdul Mannan,ds,Bangladesh Nationalist Party (BNP),ds=85769,Md. Abdul Mannan,tbs,Bangladesh Nationalist Party (BNP),tbs=85769,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Md. Abdul Mannan,bss,Bangladesh Nationalist Party (BNP),bss=85769,Md. Abdul Mannan,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=85769; tbs=85769,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Md. Abdul Mannan,dt,Bangladesh Nationalist Party (BNP),dt=85769,Md. Abdul Mannan,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=85769; ds=85769; tbs=85769,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 5,1,Nahida Jahan,ds,Ganosanhati Andolan (GSA),ds=0,Nahida Jahan,tbs,Ganosanhati Andolan (GSA),tbs=266,1.00,name+party match (sim=1.00)
Brahmanbaria 5,1,Nahida Jahan,dt,Ganosanhati Andolan (GSA),dt=266,Nahida Jahan,"ds,tbs",Ganosanhati Andolan (GSA),ds=0; tbs=266,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 6,1,Md. Mohsin,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=39976,Md. Mohsin,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=39976,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 6,1,Md. Mohsin,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=39976,Md. Mohsin,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=39976; tbs=39976,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 6,1,Md. Mohsin,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=29976,Md. Mohsin,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=39976; ds=39976; tbs=39976,1.00,name+party match (sim=1.00)
Brahmanbaria 6,1,Md. Shafiqul Islam,ds,National People's Party (NPP),ds=0,Md. Shafiqul Islam,tbs,National People's Party (NPP),tbs=106,1.00,name+party match (sim=1.00)
Brahmanbaria 6,1,Md. Safiqul Islam,dt,National People's Party (NPP),dt=106,Md. Shafiqul Islam,"ds,tbs",National People's Party (NPP),ds=0; tbs=106,0.97,name+party match (sim=0.97) [vote-boosted]
Brahmanbaria 6,1,Saeed Uddin Khan,ds,Islami Andolan Bangladesh (IAB),ds=0,Sayed Uddin Khan,tbs,Islami Andolan Bangladesh (IAB),tbs=8572,0.94,name+party match (sim=0.94)
Brahmanbaria 6,1,Saiduddin Khan,dt,Islami Andolan Bangladesh (IAB),dt=8572,Sayed Uddin Khan,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=8572,0.94,name+party match (sim=0.94) [vote-boosted]
Brahmanbaria 6,1,Md. Habibur Rahman,ds,Insaniyat Biplob Bangladesh (IBB),ds=0,Md. Habibur Rahman,tbs,Insaniyat Biplob Bangladesh (IBB),tbs=139,1.00,name+party match (sim=1.00)
Brahmanbaria 6,1,Md. Habibur Rahman,dt,Insaniyat Biplob Bangladesh (IBB),dt=139,Md. Habibur Rahman,"ds,tbs",Insaniyat Biplob Bangladesh (IBB),ds=0; tbs=139,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 6,1,Shafiqul Islam,ds,Gono Odhikar Parishad (GOP),ds=0,Shafiqul Islam,tbs,Gono Odhikar Parishad (GOP),tbs=289,1.00,name+party match (sim=1.00)
Brahmanbaria 6,1,Safiqul Islam,dt,Gono Odhikar Parishad (GOP),dt=289,Shafiqul Islam,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=289,0.96,name+party match (sim=0.96) [vote-boosted]
Brahmanbaria 6,1,Md. Jonayed Abdur Rahim Saki,ds,Ganosanhati Andolan (GSA),ds=95342,Md. Jonayed Abdur Rahim Shaki,tbs,Ganosanhati Andolan (GSA),tbs=95342,0.98,name+party match (sim=0.98) [vote-boosted]
Brahmanbaria 6,1,Md. Jonaid Abdur Rahim Saki,bss,Ganosanhati Andolan (GSA),bss=95342,Md. Jonayed Abdur Rahim Shaki,"ds,tbs",Ganosanhati Andolan (GSA),ds=95342; tbs=95342,0.93,name+party match (sim=0.93) [vote-boosted]
Brahmanbaria 6,1,Md. Jonaed Abdur Rahim Saki,dt,Ganosanhati Andolan (GSA),dt=95342,Md. Jonayed Abdur Rahim Shaki,"bss,ds,tbs",Ganosanhati Andolan (GSA),bss=95342; ds=95342; tbs=95342,0.96,name+party match (sim=0.96) [vote-boosted]
Brahmanbaria 6,1,K. M. Jabir,ds,Jatiya Samajtantrik Dal (JSD),ds=0,K. M. Jabir,tbs,Jatiya Samajtantrik Dal (JSD),tbs=167,1.00,name+party match (sim=1.00)
Brahmanbaria 6,1,K. M. Jabir,dt,Jatiya Samajtantrik Dal (JSD),dt=167,K. M. Jabir,"ds,tbs",Jatiya Samajtantrik Dal (JSD),ds=0; tbs=167,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 6,1,Md. Abu Kayes Sikder,ds,Independent Candidate (Independent),ds=0,Md. Abu Kayes Shikdar,tbs,Independent Candidate (Independent),tbs=666,0.95,name+party match (sim=0.95)
Brahmanbaria 6,1,Mohammad Abu Kayes Sikder,dt,Independent Candidate (Independent),dt=666,Md. Abu Kayes Shikdar,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=666,0.95,name+party match (sim=0.95) [vote-boosted]
Brahmanbaria 6,1,Md. Abu Naser,ds,Bangladesh Islami Front (BIF),ds=2353,Md. Abu Naser,tbs,Bangladesh Islami Front (BIF),tbs=2353,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 6,1,Md. Abu Naser,dt,Bangladesh Islami Front (BIF),dt=2353,Md. Abu Naser,"ds,tbs",Bangladesh Islami Front (BIF),ds=2353; tbs=2353,1.00,name+party match (sim=1.00) [vote-boosted]
Brahmanbaria 6,1,Md. Saiduzzaman Kamal,ds,Independent Candidate (Independent),ds=0,Md. Sayeduzzaman Kamal,tbs,Independent Candidate (Independent),tbs=1926,0.96,name+party match (sim=0.96)
Brahmanbaria 6,1,Dr. Md. Saiduzzaman Kamal,dt,Independent Candidate (Independent),dt=1926,Md. Sayeduzzaman Kamal,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=1926,0.96,name+party match (sim=0.96) [vote-boosted]
Chandpur 1,1,Habib Khan,ds,Jatiya Party (JaPa),ds=0,Habib Khan,tbs,Jatiya Party (JaPa),tbs=652,1.00,name+party match (sim=1.00)
Chandpur 1,1,Habib Khan,dt,Jatiya Party (JaPa),dt=652,Habib Khan,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=652,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 1,1,Abu Nasar Md. Makbol Ahmad,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=70368,Abu Nasr Md. Maqbul Ahmed,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=70368,0.92,name+party match (sim=0.92) [vote-boosted]
Chandpur 1,1,Abu Nashar Mohammad Maqbool Ahmad,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=70368,Abu Nasar Md. Makbol Ahmad,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=70368; tbs=70368,0.93,name+party match (sim=0.93) [vote-boosted]
Chandpur 1,1,Abu Nasr Mohammad Mokbul Ahmed,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=70368,Abu Nashar Mohammad Maqbool Ahmad,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=70368; ds=70368; tbs=70368,0.89,name+party match (sim=0.89) [vote-boosted]
Chandpur 1,1,Md. Anayet Hossen,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Enayet Hossain,tbs,Gono Odhikar Parishad (GOP),tbs=217,1.00,name+party match (sim=1.00)
Chandpur 1,1,Md. Enayet Hossain,dt,Gono Odhikar Parishad (GOP),dt=217,Md. Enayet Hossain,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=217,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 1,1,Md. Azad Hossain,ds,Gono Forum (GF),ds=0,Md. Azad Hossain,tbs,Gono Forum (GF),tbs=329,1.00,name+party match (sim=1.00)
Chandpur 1,1,Mohammad Azad Hossain,dt,Gono Forum (GF),dt=329,Md. Azad Hossain,"ds,tbs",Gono Forum (GF),ds=0; tbs=329,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 1,1,Mohammed Nasir Uddin,ds,Bangladesh Islami Front (BIF),ds=0,Md. Nasir Uddin,tbs,Bangladesh Islami Front (BIF),tbs=4371,0.84,name+party match (sim=0.84)
Chandpur 1,1,Mohammad Nasir Uddin,dt,Bangladesh Islami Front (BIF),dt=4371,Mohammed Nasir Uddin,"ds,tbs",Bangladesh Islami Front (BIF),ds=0; tbs=4371,0.84,name+party match (sim=0.84) [vote-boosted]
Chandpur 1,1,A. N. M. Ehsanul Hoque Milon,ds,Bangladesh Nationalist Party (BNP),ds=133032,Anm Ehsanul Haque Milon,tbs,Bangladesh Nationalist Party (BNP),tbs=133032,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 1,1,A n m Ehsanul Haque Milon,bss,Bangladesh Nationalist Party (BNP),bss=133032,A. N. M. Ehsanul Hoque Milon,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=133032; tbs=133032,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 1,1,A. N. M. Ehsanul Haque Milon,dt,Bangladesh Nationalist Party (BNP),dt=133032,A. N. M. Ehsanul Hoque Milon,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=133032; ds=133032; tbs=133032,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Faijunnur,ds,Bangladesh Republican Party (BRP),ds=0,Md. Faizunnur,tbs,Bangladesh Republican Party (BRP),tbs=509,0.92,name+party match (sim=0.92)
Chandpur 2,1,Md. Fayzunnur,dt,Bangladesh Republican Party (BRP),dt=509,Md. Faizunnur,"ds,tbs",Bangladesh Republican Party (BRP),ds=0; tbs=509,0.93,name+party match (sim=0.93) [vote-boosted]
Chandpur 2,1,Mansur,ds,Islami Andolan Bangladesh (IAB),ds=0,Mansur,tbs,Islami Andolan Bangladesh (IAB),tbs=12307,1.00,name+party match (sim=1.00)
Chandpur 2,1,Mansur,dt,Islami Andolan Bangladesh (IAB),dt=12307,Mansur,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=12307,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Amran Hossain Mia,ds,Jatiya Party (JaPa),ds=0,Md. Emran Hossain Mia,tbs,Jatiya Party (JaPa),tbs=1328,1.00,name+party match (sim=1.00)
Chandpur 2,1,Md. Emran Hossain Mia,dt,Jatiya Party (JaPa),dt=1328,Md. Emran Hossain Mia,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=1328,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Nasima Nazneen Sarker,ds,Bangladesh Labour Party,ds=0,Nasima Naznin Sarkar,tbs,Bangladesh Labour Party,tbs=283,1.00,name+party match (sim=1.00)
Chandpur 2,1,Md. Jalal Uddin,ds,Bangladesh Nationalist Party (BNP),ds=172506,Md. Jalal Uddin,tbs,Bangladesh Nationalist Party (BNP),tbs=172506,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Jalal Uddin,bss,Bangladesh Nationalist Party (BNP),bss=172506,Md. Jalal Uddin,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=172506; tbs=172506,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Jalal Uddin,dt,Bangladesh Nationalist Party (BNP),dt=172506,Md. Jalal Uddin,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=172506; ds=172506; tbs=172506,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Billal Hosion,ds,Bangladesh Liberal Democratic Party (LDP),ds=57473,Md. Billal Hossain,tbs,Bangladesh Liberal Democratic Party (LDP),tbs=57473,0.95,name+party match (sim=0.95) [vote-boosted]
Chandpur 2,1,Md. Billal Hossain,bss,Bangladesh Liberal Democratic Party (LDP),bss=57473,Md. Billal Hossain,"ds,tbs",Bangladesh Liberal Democratic Party (LDP),ds=57473; tbs=57473,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Billal Hossain,dt,Bangladesh Liberal Democratic Party (LDP),dt=57473,Md. Billal Hossain,"bss,ds,tbs",Bangladesh Liberal Democratic Party (LDP),bss=57473; ds=57473; tbs=57473,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Anamul Hoque,ds,Nagorik Oikya (NO),ds=0,Md. Enamul Haque,tbs,Nagorik Oikya (NO),tbs=143,1.00,name+party match (sim=1.00)
Chandpur 2,1,Md. Enamul Haque,dt,Nagorik Oikya (NO),dt=143,Md. Enamul Haque,"ds,tbs",Nagorik Oikya (NO),ds=0; tbs=143,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 2,1,Md. Golaf Hossain,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Golap Hossain,tbs,Gono Odhikar Parishad (GOP),tbs=315,0.94,name+party match (sim=0.94)
Chandpur 2,1,Md. Golaf Hossain,dt,Gono Odhikar Parishad (GOP),dt=315,Md. Golap Hossain,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=315,0.94,name+party match (sim=0.94) [vote-boosted]
Chandpur 2,2,Nasima Nazneen Sarkar,dt,Jatiya Party (JaPa),dt=283,Nasima Nazneen Sarker,"ds,tbs",Bangladesh Labour Party,ds=0; tbs=283,1.00,"name+votes match, party differs: Jatiya Party (JaPa) → Bangladesh Labour Party"
Chandpur 3,1,Md. Zakir Hossain,ds,Gono Odhikar Parishad (GOP),ds=0,Md. Zakir Hossain,tbs,Gono Odhikar Parishad (GOP),tbs=132,1.00,name+party match (sim=1.00)
Chandpur 3,1,Md. Zakir Hossain,dt,Gono Odhikar Parishad (GOP),dt=132,Md. Zakir Hossain,"ds,tbs",Gono Odhikar Parishad (GOP),ds=0; tbs=132,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Md. Jaynal Abdin Shakh,ds,Islami Andolan Bangladesh (IAB),ds=0,Md. Joynal Abedin Sheikh,tbs,Islami Andolan Bangladesh (IAB),tbs=14181,1.00,name+party match (sim=1.00)
Chandpur 3,1,Md. Zainal Abedin Sheikh,dt,Islami Andolan Bangladesh (IAB),dt=14181,Md. Joynal Abedin Sheikh,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=14181,0.88,name+party match (sim=0.88) [vote-boosted]
Chandpur 3,1,A. H. M. Ahsan Ullah,ds,Bangladesh Islami Front (BIF),ds=0,A. H. M. Ahsan Ullah,tbs,Bangladesh Islami Front (BIF),tbs=2274,1.00,name+party match (sim=1.00)
Chandpur 3,1,A. H. M. Ahsan Ullah,dt,Bangladesh Islami Front (BIF),dt=2274,A. H. M. Ahsan Ullah,"ds,tbs",Bangladesh Islami Front (BIF),ds=0; tbs=2274,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Sk Farid Ahmed,ds,Bangladesh Nationalist Party (BNP),ds=165404,Sheikh Farid Ahmed,tbs,Bangladesh Nationalist Party (BNP),tbs=165404,0.89,name+party match (sim=0.89) [vote-boosted]
Chandpur 3,1,Sheikh Farid Ahmed,bss,Bangladesh Nationalist Party (BNP),bss=165404,Sheikh Farid Ahmed,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=165404; tbs=165404,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Sheikh Farid Ahmed,dt,Bangladesh Nationalist Party (BNP),dt=165404,Sheikh Farid Ahmed,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=165404; ds=165404; tbs=165404,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Md. Jahangir Hossain,ds,Communist Party of Bangladesh (CPB),ds=0,Md. Jahangir Hossain,tbs,Communist Party of Bangladesh (CPB),tbs=676,1.00,name+party match (sim=1.00)
Chandpur 3,1,Md. Jahangir Hossain,dt,Communist Party of Bangladesh (CPB),dt=676,Md. Jahangir Hossain,"ds,tbs",Communist Party of Bangladesh (CPB),ds=0; tbs=676,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Md. Shahjahan Mia,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=100865,Md. Shahjahan Mia,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=100865,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Md. Shahjahan Mia,bss,Bangladesh Jamaat-e-Islami (Jamaat),bss=100865,Md. Shahjahan Mia,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=100865; tbs=100865,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Md. Shahjahan Mia,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=100865,Md. Shahjahan Mia,"bss,ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),bss=100865; ds=100865; tbs=100865,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 3,1,Salim Akbar,ds,Gono Forum (GF),ds=0,Selim Akbar,tbs,Gono Forum (GF),tbs=307,1.00,name+party match (sim=1.00)
Chandpur 3,1,Selim Akbar,dt,Gono Forum (GF),dt=307,Selim Akbar,"ds,tbs",Gono Forum (GF),ds=0; tbs=307,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Md. Billal Hossain Miaji,ds,Bangladesh Jamaat-e-Islami (Jamaat),ds=0,Md. Billal Hossain Miyaji,tbs,Bangladesh Jamaat-e-Islami (Jamaat),tbs=66692,0.98,name+party match (sim=0.98)
Chandpur 4,1,Md. Billal Hossain Miazhi,dt,Bangladesh Jamaat-e-Islami (Jamaat),dt=66692,Md. Billal Hossain Miyaji,"ds,tbs",Bangladesh Jamaat-e-Islami (Jamaat),ds=0; tbs=66692,0.92,name+party match (sim=0.92) [vote-boosted]
Chandpur 4,1,Md. Munir Chowdhury,ds,Gono Forum (GF),ds=0,Md. Munir Chowdhury,tbs,Gono Forum (GF),tbs=240,1.00,name+party match (sim=1.00)
Chandpur 4,1,Md. Munir Chowdhury,dt,Gono Forum (GF),dt=240,Md. Munir Chowdhury,"ds,tbs",Gono Forum (GF),ds=0; tbs=240,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Mokbul Hossain,ds,Islami Andolan Bangladesh (IAB),ds=0,Maqbul Hossain,tbs,Islami Andolan Bangladesh (IAB),tbs=5261,0.88,name+party match (sim=0.88)
Chandpur 4,1,Mokbul Hossain,dt,Islami Andolan Bangladesh (IAB),dt=5261,Maqbul Hossain,"ds,tbs",Islami Andolan Bangladesh (IAB),ds=0; tbs=5261,0.88,name+party match (sim=0.88) [vote-boosted]
Chandpur 4,1,Md. Abdul Malek,ds,Bangladesh Islami Front (BIF),ds=0,Md. Abdul Malek,tbs,Bangladesh Islami Front (BIF),tbs=509,1.00,name+party match (sim=1.00)
Chandpur 4,1,Md. Abdul Malek,dt,Bangladesh Islami Front (BIF),dt=509,Md. Abdul Malek,"ds,tbs",Bangladesh Islami Front (BIF),ds=0; tbs=509,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Zakir Hossain,ds,Independent Candidate (Independent),ds=0,Zakir Hossain,tbs,Independent Candidate (Independent),tbs=184,1.00,name+party match (sim=1.00)
Chandpur 4,1,Zakir Hossain,dt,Independent Candidate (Independent),dt=184,Zakir Hossain,"ds,tbs",Independent Candidate (Independent),ds=0; tbs=184,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Md. Harunur Rashid,ds,Bangladesh Nationalist Party (BNP),ds=69155,Md. Harunur Rashid,tbs,Bangladesh Nationalist Party (BNP),tbs=69155,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Md. Harunur Rashid,bss,Bangladesh Nationalist Party (BNP),bss=69155,Md. Harunur Rashid,"ds,tbs",Bangladesh Nationalist Party (BNP),ds=69155; tbs=69155,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Md. Harunur Rashid,dt,Bangladesh Nationalist Party (BNP),dt=69155,Md. Harunur Rashid,"bss,ds,tbs",Bangladesh Nationalist Party (BNP),bss=69155; ds=69155; tbs=69155,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Mahmud Alam,ds,Jatiya Party (JaPa),ds=0,Mahmud Alam,tbs,Jatiya Party (JaPa),tbs=277,1.00,name+party match (sim=1.00)
Chandpur 4,1,Mahmud Alam,dt,Jatiya Party (JaPa),dt=277,Mahmud Alam,"ds,tbs",Jatiya Party (JaPa),ds=0; tbs=277,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Md. Abdul Hannan,ds,Independent Candidate (Independent),ds=74175,Md. Abdul Hannan,tbs,Independent Candidate (Independent),tbs=74175,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Md. Abdul Hannan,bss,Independent Candidate (Independent),bss=74175,Md. Abdul Hannan,"ds,tbs",Independent Candidate (Independent),ds=74175; tbs=74175,1.00,name+party match (sim=1.00) [vote-boosted]
Chandpur 4,1,Md. Abdul Hannan,dt,Independent Candidate (Independent),dt=74175,Md. Abdul Hannan,"bss,ds,tbs",Independent Candidate (Independent),bss=74175; ds=74175; tbs=74175,1.00,name+party match (sim=1.00) [vote-boosted]
